Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"New approach to the utilization of microwave thermal energy: Desulfurization and decarburization of spent catalyst via microwave treatment","20183105632843","","Ye, Xiaolei (1, 3, 4, 5, 6); Koppala, Sivasankar (1, 3, 4, 5); Qu, Wenwen (2, 3, 4, 5); Xu, Shengming (7); Zhang, Libo (1, 3, 4, 5); Liu, Bingguo (1, 3, 4, 5); Guo, Shenghui (1, 3, 4, 5, 6); Wang, Lu (1, 3, 4, 5) ","(1) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) Faculty of Science, Kunming University of Science and Technology, Kunming; Yunnan; 650500, China (3) Key Laboratory of Unconventional Metallurgy, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (4) Key Laboratory of Complex Nonferrous Metal Resources Clean Utilization, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (5) National Local Joint Laboratory of Engineering Application of Microwave Energy and Equipment Technology, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (6) State International Joint Research Center of Advanced Technology for Superhard Materials, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (7) Institute of Nuclear and New Energy Technology, Tsinghua University, Beijing; 100084, China ","Qu, Wenwen(qwwen1977@126.com) ","Powder Technology","Powder Technol.","","Elsevier B.V.","338","","764-773","October 2018","","","2018","English","00325910","1873328X","","10.1016/j.powtec.2018.07.085","","","","","","POTEBX","Journal article (JA)","Desulfurization and decarburization processes are key issues in the recovery of valuable metals from spent industrial catalysts because the carbon and sulfide on the surface of the spent catalyst are not conducive to metal leaching. This manuscript addresses the development of a process of roasting spent catalyst with microwave heating. In the present investigation, desulfurization and decarburization of the spent catalyst were studied by treating with microwave heating for the recovery of molybdenum. We also studied the effect of various reaction conditions (temperature, holding time, microwave power, and granularity of the spent catalyst) on desulfurization and decarburization, and the leaching of molybdenum. The maximum desulfurization (96.7%) and decarburization (99.7%) were achieved when the spent catalyst (200 mesh) was treated using microwave power (960 W) at a temperature of 650 °C for 45 min. The results show that no complex metal oxides such as CoMoO4 were found in the XPS and XRD spectra of the samples after desulfurization and decarburization and that >96% of molybdenum is leached with a sodium carbonate solution. This method not only promotes rapid desulfurization and decarburization but also does not produce any complex metal oxides, thereby promoting the recovery of valuable metals in spent catalysts. © 2018 Elsevier B.V.","51","Metal recovery","Catalysts - Decarburization - Desulfurization - Leaching - Metals - Microwave generation - Microwave heating - Molybdenum - Sodium Carbonate - Sodium compounds - Sulfur compounds","Complex metal oxides - Industrial catalyst - Microwave power - Microwave treatment - New approaches - Reaction conditions - Recovery of valuable metals - Spent catalyst","537.1 Heat Treatment Processes - 543.3 Molybdenum and Alloys - 642.1 Process Heating - 713.2 Oscillators - 802.3 Chemical Operations - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally","Number: 10988833, Acronym: -, Sponsor: Candidate Talents Training Fund of Yunnan Province; Number: 10988804, Acronym: KUST, Sponsor: Kunming University of Science and Technology; Number: U1402274, Acronym: NSFC-Yunnan Joint Fund, Sponsor: National Natural Science Foundation of China-Yunnan Joint Fund; Number: 51562018, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: U51564033, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: U51664035, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 51464924, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors gratefully acknowledge the financial support from the National Natural Science Commission Yunnan Joint Foundation of China (No. U1402274 ), the National Natural Science Foundation of China (No. 51562018 , No. U51564033 , No. U51664035 & No. 51464924 ). Sivasankar Koppala acknowledge the Kunming University of Science and Technology Post-Doctoral fund (# 10988804 ) and Yunnan Province Post-Doctoral training fund (# 10988833 ). Thanks to Elsevier Webshop for the grammatical changes to this manuscript.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Discrimination of boletaceae mushrooms based on data fusion of ft-ir and icp–aes combined with svm","20191506772153","","Yao, Sen (1, 2); Li, Jie Qing (1); Li, Tao (3); Liu, Hong Gao (1); Wang, Yuan Zhong (1, 2) ","(1) College of Agronomy and Biotechnology, Yunnan Agricultural University, Kunming, China (2) Institute of Medicinal Plants, Yunnan Academy of Agricultural Sciences, Kunming, China (3) College of Resources and Environment, Yuxi Normal University, Yuxi, China ","Liu, Hong Gao(honggaoliu@126.com) ","International Journal of Food Properties","Int. J. Food Prop.","","Taylor and Francis Inc., 325 Chestnut St, Suite 800, Philadelphia, PA 19106, United States","21","1","255-266","January 1, 2018","","","2018","English","10942912","15322386","","10.1080/10942912.2018.1453838","","","","","","IJFPFO","Journal article (JA)","In this study, the individual and data fusion of Fourier transform infrared (FT-IR) spectroscopy and inductively coupled plasma atomic emission spectrometry (ICP–AES) were used for the discrimination of five species of Boletaceae mushrooms with the aid of support vector machine (SVM). First, the original FT-IR spectra of 230 samples with different species were preprocessed and optimized by second derivative (2D), Savitzky–Golay filter (15:1) and standardized normal variate. Second, the datasets of FT-IR spectra and ICP–AES were integrated, and the low-level data fusion strategy was used to classify different species mushrooms. Third, the latent variables of elements concentration and FT-IR spectra were extracted by partial least square discriminant analysis and two datasets were fused into a new matrix. Finally, the classification models were established by SVM. Compared with single spectroscopic technique, the mid-level data fusion strategy can provide better result. Especially, the accuracy of correct classification of samples in calibration and test sets were 100.00% and 98.68%, respectively. The results demonstrated that the mid-level data fusion of FT-IR and ICP– AES can provide higher synergic effect for the discrimination of different species Boletaceae mushrooms, which could be benefited for the further authentication and quality control of edible mushrooms. © 2018 Sen Yao, JieQing Li, Tao Li, HongGao Liu, and YuanZhong Wang.","46","Quality control","Atomic emission spectroscopy - Data fusion - Discriminant analysis - Fourier transform infrared spectroscopy - Fungi - Inductively coupled plasma - Support vector machines","Boletaceae mushrooms - Classification models - Data fusion strategy - Discrimination - Fourier transform infra red (FTIR) spectroscopy - Inductively coupled plasma atomic emission spectrometry - Partial least square (PLS) - Spectroscopic technique","723 Computer Software, Data Handling and Applications - 723.2 Data Processing and Image Processing - 801 Chemistry - 913.3 Quality Assurance and Control - 922 Statistical Methods - 932.3 Plasma Physics","Number: 21667031, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 31660591, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This research was supported by National Natural Science Foundation of China: [Grant Numbers 31660591, 21667031], Science Foundation of the Yunnan Province Department of Education: [Grant Number2016ZZX106], and University Key Laboratory of Development and Utilization of Edible Mushroom Resources in Yunnan Province.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"K-nearest Neighbor Search by Random Projection Forests","20191106616264","","Yan, Donghui (1); Wang, Yingjie (2); Wang, Jin (2); Wang, Honggang (2); Li, Zhenpeng (3) ","(1) Department of Mathematics and Program in Data Science, University of Massachusetts, Dartmouth; MA; 02747, United States (2) Department of Electrical and Computer Engineering, University of Massachusetts, Dartmouth; MA; 02747, United States (3) Department of Applied Statistics, Dali University, Yunnan; 671000, China ","","Proceedings - 2018 IEEE International Conference on Big Data, Big Data 2018","Proc. - IEEE Int. Conf. Big Data, Big Data","Baidu; et al.; Expedia Group; IEEE; IEEE Computer Society; Squirrel AI Learning","Institute of Electrical and Electronics Engineers Inc.","","","4775-4781","July 2, 2018","Proceedings - 2018 IEEE International Conference on Big Data, Big Data 2018","1 of 1","2018","English","","","9781538650356","10.1109/BigData.2018.8622307","8622307","2018 IEEE International Conference on Big Data, Big Data 2018","December 10, 2018 - December 13, 2018","Seattle, WA, United states","144531","","Conference article (CA)","K-nearest neighbor (kNN) search has wide applications in many areas, including data mining, machine learning, statistics and many applied domains. Inspired by the success of ensemble methods and the flexibility of tree-based methodology, we propose random projection forests, rpForests, for kNN search. rpForests finds kNNs by aggregating results from an ensemble of random projection trees with each constructed recursively through a series of carefully chosen random projections. rpForests achieves a remarkable accuracy in terms of fast decay in the missing rate of kNNs and that of discrepancy in the kNN distances. rpForests has a very low computational complexity. The ensemble nature of rpForests makes it easily run in parallel on multicore or clustered computers; the running time is expected to be nearly inversely proportional to the number of cores or machines. We give theoretical insights by showing the exponential decay of the probability that neighboring points would be separated by ensemble random projection trees when the ensemble size increases. Our theory can be used to refine the choice of random projections in the growth of trees, and experiments show that the effect is remarkable. © 2018 IEEE.","46","Nearest neighbor search","Big data - Data mining - Forestry - Machine learning - Motion compensation - Text processing - Unsupervised learning","ensemble - Exponential decays - K nearest neighbor (KNN) - K-nearest neighbors - Low computational complexity - Neighboring point - Random projection trees - Random projections","723.2 Data Processing and Image Processing - 903.1 Information Sources and Analysis - 921.5 Optimization Techniques",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Effect of Si content on impact-abrasive wear resistance of Al2O3p/steel composites prepared by squeeze casting","20183905879093","","Lu, De-hong (1); Li, Hai-zhou (1); Ren, Bo (1) ","(1) Faculty of Materials Science and Engineering, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China ","Lu, De-hong(ldhongkust@126.com) ","Journal of Iron and Steel Research International","J. Iron Steel Res. Int.","","Springer International Publishing","25","9","984-994","September 1, 2018","","","2018","English","1006706X","22103988","","10.1007/s42243-018-0140-1","","","","","","","Journal article (JA)","The 40Cr steel matrix composites were reinforced with Al2O3 particulates (Al2O3p) through Si adding to improve the impact-abrasive wear resistance, in which Si powder ranging up to 25% of the Al2O3p weight was added into the Al2O3p preforms; then, the composites were fabricated by squeeze casting. For all composites, alumina particles are evenly distributed, and Si powder is dissolved in the matrix. Without Si powder addition, the 40Cr steel matrix contains only pearlite; however, ferrite appears and increases with Si powder addition. In the impact-abrasive wear tests, the impact frequency is 80 min–1 and the impacting energy is 2 J. With increasing Si powder, the wear of the composites first decreases obviously, reaches the minimum at 10% and then increases. The effect of Si addition on the wear resistance can be attributed to two reasons: one is increasing the hardness of the matrix, and the other is improving the interfacial bonding between Al2O3p and steel. The wear mechanism of the composites is abrasive wear when the Si powder is © 2018, China Iron and Steel Research Institute Group.","44","Wear resistance","Abrasion - Abrasives - Alumina - Aluminum alloys - Aluminum oxide - Chromium alloys - Particle reinforced composites - Silicon - Squeeze casting - Steel castings - Tribology","Alumina particles - Delamination wear - Effect of Si addition - Impact abrasive wear - Impact frequency - Interfacial bonding - Steel matrix composites - Wear mechanisms","534.2 Foundry Practice - 541.2 Aluminum Alloys - 543.1 Chromium and Alloys - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 606.1 Abrasive Materials - 804.2 Inorganic Compounds - 931 Classical Physics; Quantum Theory; Relativity - 931.2 Physical Properties of Gases, Liquids and Solids - 951 Materials Science","Number: 51265019, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgements This work was supported by the financial support of National Natural Science Foundation of China (Grant No. 51265019).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dynamic mechanical thermal analysis (DMTA) of aqueous phenol formaldehyde (PF) resin modified by nano copper oxide (CuO)","20182305289943","","Gao, Wei (1, 2, 3); Guo, Congnan (1, 2, 3); Yi, Tengfei (1, 2, 3); Zhao, Sisi (1, 2, 3); Du, Guanben (1, 2, 3) ","(1) Key Laboratory for Forest Resources Conservation and Utilization in the Southwest Mountains of China (Southwest Forestry University), Ministry of Education, Kunming; Yunnan; 650224, China (2) Yunnan Key Laboratory of Wood Adhesives and Glue Products, Southwest Forestry University, Kunming; Yunnan; 650224, China (3) College of Material Science and Engineering, Southwest Forestry University, Kunming; Yunnan; 650224, China ","Gao, Wei(weigaoe@gmail.com) ","European Journal of Wood and Wood Products","Eur. J. Wood Wood Prod.","","Springer Verlag","76","4","1145-1151","July 1, 2018","","","2018","English","00183768","1436736X","","10.1007/s00107-018-1318-8","","","","","","","Journal article (JA)","To improve the bio-resistance of engineered wood composites products via gluing process, aqueous phenol formaldehyde (PF) resin was modified using nano CuO containing alkane surfactant and polyvinyl alcohol (PVA) 17-99. The modified PF system was analyzed by dynamic mechanical thermal analysis, and the mechanical properties of the bonded plywood panels including tensile strength, modulus of rupture (MOR), modulus of elasticity (MOE) and shear strength under five test conditions were also evaluated. The results indicated that the addition of nano CuO incorporating PVA 17-99 separated the gel point and vitrification point in the curve of tan δ, which is related to the delaying of moisture loss in modified PF resin during the curing process. The modification showed adverse effect on tensile strength but only a minimal influence on MOR and MOE. Additionally, PVA 17-99 reduced the water resistance of cured PF resins. However, with the test conditions of dipping in 100 °C water for 6 h, then drying for 20 h at 63 °C in air, followed by dipping in 100 °C water for 4 h, PVA consolidated the re-curing effect on the PF resin and compensated the strength loss from hydrolysis. Thus, the modified PF system not only guaranteed bio-resistance of glued wood composites via CuO, but also has the potential for developing self-curing wood composites being applied as structural construction materials. © 2018, Springer-Verlag GmbH Germany, part of Springer Nature.","25","Copper oxides","Building materials - Composite materials - Curing - Dynamics - Formaldehyde - Gluing - Phenols - Resins - Tensile strength - Thermoanalysis - Wood products","D. dynamic mechanical thermal analyses (DMTA) - Dynamic mechanical thermal analysis - Engineered woods - Modulus of rupture - Nano-copper oxides - Poly (vinyl alcohol) (PVA) - Vitrification points - Water-resistances",,"Number: 31660175, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgements The authors wish to express their gratitude to the National Natural Science Foundation of China (Granted 31660175) for financial support, and also thanks to the support from the Project of Yunnan Reserve Talents of Young Academic and Technical Leaders.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"REE, Fe and Mn Contents of Calcites and Their Prospecting Signi¬ficance for the Banqi Carlin-type Gold Deposit in Southwestern China","20182905565399","","Wang, Jiasheng (1); Han, Zhenchun (1); Li, Chao (2); Gao, Zhenhua (3); Yang, Yi (4); Zhou, Guochao (1) ","(1) Southwest Institute of Geological Survey, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) National Research Center for Geoanalysis, Beijing; 100037, China (3) The 8th Institute of Geology and Mineral Exploration of Shandong Province, Rizhao; Shandong; 276800, China (4) Guizhou Huajin Mining Co., Ltd, Guiyang; Guizhou; 550002, China ","","Geotectonica et Metallogenia","Geotecton. Metallog.","","Science Press","42","3","494-504","June 1, 2018","","","2018","Chinese","10011552","20959508","","10.16539/j.ddgzyckx.2018.03.007","","","","","","","Journal article (JA)","The Banqi gold deposit is one of the important Carlin-type gold deposits in the southwestern Guizhou Carlin-type gold district, and it is the first deposit of the type found in China. As the major gangue mineral in this deposit, calcite can be divided into four types based on their formation time: pre-mineralization, main metallogenic epoch, late stage of mineralization, and post-mineralization. All types of calcites have distinct features such as field occurrence, physical typomorphic characteristics and trace elements characteristics. The pre-mineralization calcites have the highest REE contents (∑REE=29.70-40.10 μg/g), which are characterized by the most enriched LREE (LREE/ HREE=1.96-3.03), a distinct positive Eu anomalies (δEu=3.83-5.02), and almost no Ce anomalies (δCe=1.02-1.05). The calcites of the main metallogenic epoch have relatively low REE contents (∑REE=10.76-15.53 μg/g), and are characterized by the most enriched HREE (LREE/HREE=0.11-0.23), almost no Eu (δEu=0.73-1.20) and Ce anomalies (δCe=0.88-1.25). The calcites of the late stage of mineralization have the lowest REE contents (∑REE=2.82-4.34 μg/g), and are characterized by enriched HREE (LREE/HREE=0.26-0.86), weakly negative Eu (δEu=0.67-0.83) and Ce anomalies (δCe=0.55-0.81), which are similar to those of the calcites of the main metallogenic epoch. The post-minera¬lization calcites have relatively low REE contents (∑REE=6.92-10.91 μg/g), characterized by enriched LREE (LREE/HREE=1.83-2.34), weakly negative Eu anomalies (δEu=0.72-0.74) and moderately negative Ce anomalies (δCe=0.41-0.50). In addition, the Fe and Mn contents of ore-forming stage calcites are obviously higher than that of the calcites unrelated to mineralization, and negatively correlated with LREE/HREE ratio, which illustrates that the HREE concentrations of calcites are controlled by the incorporation of Fe and Mn. Thus, it will provide an important exploration indicator for the Yunnan-Guizhou-Guangxi Carlin-type gold deposits through the study of typomorphic characteristics of calcite. © 2018, Science Press. All right reserved.","28","Gold deposits","Calcite - Deposits - Mineralogy - Ores - Rare earth elements - Rare earths - Trace elements","Banqi - Ce anomalies - Eu anomalies - Gangue minerals - Negative Ce anomaly - Post-mineralization - Prospecting - REE content","482 Mineralogy - 547.1 Precious Metals - 547.2 Rare Earth Metals - 804.2 Inorganic Compounds",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Analysis of energy payback time and carbon footprint of metallurgical route polysilicon pv power system","20183305699629","","Yu, Zhiqiang (1, 2, 3); Ma, Wenhui (1, 2, 3); Wei, Kuixian (1, 2, 3); Lyu, Guoqiang (1, 2, 3); Chen, Zhengjie (1, 2, 3) ","(1) State Key Laboratory of Complex Nonferrous Metal Resources Cleaning Utilization, The National Engineering Laboratory for Vacuum Metallurgy, Kunming University of Science and Technology, Kunming; 650093, China (2) Faculty of Metallurgical and Energy Engineering, Kunming University of Science and Technology, Kunming; 650093, China (3) Key Laboratory of Nonferrous Metals Vacuum Metallurgy of Yunnan Province, Engineering Research Center for Silicon Metallurgy and Silicon Materials of Yunnan Provincial Universities, Kunming University of Science and Technology, Kunming; 650093, China ","Ma, Wenhui(mwhsilicon@126.com) ","Taiyangneng Xuebao/Acta Energiae Solaris Sinica","Taiyangneng Xuebao","","Science Press","39","2","520-528","February 28, 2018","","","2018","Chinese","02540096","","","","","","","","","TYNPDG","Journal article (JA)","The total energy demand and carbon footprint of whole life cycle, energy payback period of the 1 MWP metallurgical polycrystalline silicon PV systems in China were calculated and analyzed using the life cycle assessment (LCA)method. The results showed that for 1 MWP metallurgical route polysilicon PV system, the total energy demand is 1.84×107 MJ, the carbon footprint 1.43×106 kg, the energy payback time is 3.98 years. The total energy demand and carbon footprint come mainly from the production stage, and the influence of the dismantling, recycle and disposal stage is quite great. During the production stage, the influence of the balance system and accessories production is the greatest, and the production of solar grade polysilicon takes up the second place. The amount of aluminum, power consumption, metallurgical silicon and silicon wafer recovery rate are the key factors affecting the total energy demand and carbon footprint. © 2018, Editorial Board of Acta Energiae Solaris Sinica. All right reserved.","37","Carbon footprint","Energy management - Investments - Life cycle - Metallurgy - Metals - Polycrystalline materials - Polysilicon - Silicon wafers","Energy pay back time - Energy payback period - Life Cycle Assessment (LCA) - Metallurgical routes - Photovolatic system - Production stage - PV power systems - Whole life cycles","454 Environmental Engineering - 525 Energy Management and Conversion - 531.1 Metallurgy - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 714.2 Semiconductor Devices and Integrated Circuits - 933.1 Crystalline Solids",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Organocatalyzed Photocontrolled Radical Polymerization of Semifluorinated (Meth)acrylates Driven by Visible Light","20175004525264","","Gong, Honghong (1); Zhao, Yucheng (1, 2); Shen, Xianwang (1, 2); Lin, Jun (2); Chen, Mao (1) ","(1) State Key Laboratory of Molecular Engineering of Polymers, Department of Macromolecular Science, Fudan University, Shanghai; 200433, China (2) Key Laboratory of Medicinal Chemistry for Natural Resource, Ministry of Education, School of Chemical Science and Technology, Yunnan University, Kunming; 650091, China ","Chen, Mao(chenmao@fudan.edu.cn) ","Angewandte Chemie - International Edition","Angew. Chem. Int. Ed.","","Wiley-VCH Verlag","57","1","333-337","January 2, 2018","","","2018","English","14337851","15213773","","10.1002/anie.201711053","","","","","","ACIEF5","Journal article (JA)","Fluorinated polymers are important materials that are widely used in many areas. Herein, we report the development of a metal-free photocontrolled radical polymerization of semifluorinated (meth)acrylates with a new visible-light-absorbing organocatalyst. This method enabled the production of a variety of semifluorinated polymers with narrow molar-weight distributions from semifluorinated trithiocarbonates or perfluoroalkyl iodides. The high performance of “ON/OFF” control and chain-extension experiments further demonstrate the utility and reliability of this method. Furthermore, to streamline the preparation of semifluorinated polymers, a scalable continuous-flow approach has been developed. Given the broad interest in fluorinated materials and photopolymerization, we expect that this method will facilitate the development of advanced materials with unique properties. © 2018 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim","67","Free radical polymerization","Atom transfer radical polymerization - Fluorine - Light - Photopolymerization - Polymerization - Salts","Advanced materials - Continuous flows - Flow chemistry - Fluorinated materials - Fluorinated polymers - Metal free - Synthetic methods - Trithio carbonates","741.1 Light/Optics - 804 Chemical Products Generally - 815.2 Polymerization","Number: https://doi.org/10.1002/anie.201711053, Acronym: -, Sponsor: -; Number: 200433, Acronym: -, Sponsor: Fudan University; Number: -, Acronym: MEST, Sponsor: Ministry of Education, Science and Technology; Number: -, Acronym: -, Sponsor: Fudan University; Number: 21704016, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","[*] Dr. H. Gong, Y. Zhao, X. Shen, Prof. Dr. M. Chen State Key Laboratory of Molecular Engineering of Polymers Department of Macromolecular Science, Fudan University Shanghai 200433 (China) E-mail: chenmao@fudan.edu.cn Homepage: http://chenmaofudan.wixsite.com/polymao Y. Zhao, X. Shen, Prof. Dr. J. Lin Key Laboratory of Medicinal Chemistry for Natural Resource Ministry of Education School of Chemical Science and Technology, Yunnan University Kunming, 650091 (China) Supporting information and the ORCID identification number(s) for the author(s) of this article can be found under: https://doi.org/10.1002/anie.201711053.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Incremental XQDA metric learning for person reidentification","20193807457830","","Yang, Zhao (1); Wu, Yiqiang (2); Cheng, Jun (3); Peng, Shaohu (1); Wang, Li (1); Tao, Dapeng (2) ","(1) School of Mechanical and Electric Engineering, Guangzhou University, Guangzhou, Guangdong, 510006, China (2) FIST LAB, School of Information Science and Engineering, Yunnan University, Kunming, Yunnan; 650091, China (3) Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, Shenzhen, Guangdong; 518055, China ","","2018 IEEE International Conference on Information and Automation, ICIA 2018","IEEE Int. Conf. Inf. Autom., ICIA","et al.; Fuzhou University; Harbin Institute of Technology; IEEE Robotics and Automation Society; State Key Laboratory of Robotics and Systems (HIT); The Chinese University of Hong Kong","Institute of Electrical and Electronics Engineers Inc.","","","433-438","August 2018","2018 IEEE International Conference on Information and Automation, ICIA 2018","1 of 1","2018","English","","","9781538680698","10.1109/ICInfA.2018.8812373","8812373","2018 IEEE International Conference on Information and Automation, ICIA 2018","August 11, 2018 - August 13, 2018","Wuyishan, Fujian, China","151193","","Conference article (CA)","Person re-identification is a useful technique to automatically match observations of the same person cross different times and different camera views. It attracts extensive attention and researches in computer vision community because of its application and challenge. An effect way to tackle the problem is to learn a useful distance metric from training examples. Then the learned metric could be used for distance calculations between a probe image and images from the gallery. For a real application, the labeled training samples usually increase gradually along the time. To keep the performance of a system for re-identification tasks, the learned model needs to be updated according to the newly added training sets. Although the learned model can be retrained with the whole dataset, the procedure is usually time-consuming. In this paper, we propose an incremental metric learning method based on the widely used XQDA metric for person re-identification. The key idea is that the covariance matrices of similar and dissimilar example pairs can be effectively updated incrementally in the XQDA metric learning algorithm. Then the final metric could be deduced in an incremental way. The proposed approach method is validated on two public available datasets, and the experimental results indicate the effectiveness of our proposed approach. © 2018 IEEE.","33","Learning systems","Covariance matrix - Learning algorithms","Automatically match - Covariance matrices - Distance calculation - Incremental learning - Metric learning - Person re identifications - Re identifications - Vision communities","921 Mathematics","","This work is partially supported by the National Natural Science of Foundation of China (No. 61501177, No. 61572486, No. 61772455), Guangzhou University's training program for excellent new-recruited doctors (No. YB201712), Guangzhou Key Laboratory (No. 201605030014), Guangdong provincial scientific and technological project (ID: 2017B020210005), the Program for Excellent Young Talents of Yunnan University under Grant WX069051.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Parametric study of forced air cooling strategy for lithium-ion battery pack with staggered arrangement","20181004880762","","Lu, Zhao (1); Yu, Xiaoling (1); Wei, Lichuan (1, 3); Qiu, Yalin (4); Zhang, Liyu (2); Meng, Xiangzhao (2); Jin, Liwen (2) ","(1) School of Energy and Power Engineering, Xi'an Jiaotong University, 710049, China (2) Building Environment and Equipment Engineering, Xi'an Jiaotong University, 710049, China (3) Shenzhen Envicool Technology Co. Ltd., Shenzhen; 518129, China (4) Yunnan Electric Power Test and Research Institute Co. Ltd., Kunming; 650051, China ","Yu, Xiaoling(xlingyu@mail.xjtu.edu.cn) ","Applied Thermal Engineering","Appl Therm Eng","","Elsevier Ltd","136","","28-40","May 25, 2018","","","2018","English","13594311","","","10.1016/j.applthermaleng.2018.02.080","","","","","","ATENFT","Journal article (JA)","Battery thermal management is critical for the success of all electric vehicles due to the effects of extreme temperature on performance, reliability and lifespan of batteries. In this study, the three-dimensional model of a stagger-arranged battery pack was developed to investigate the effects of cooling channel size and air supply strategy on the thermal behavior of battery pack. The thermal resistance model of single irregular air passage was used to validate the numerical scheme. It was found that the appropriate cooling channel size of 1 mm for 18650 lithium-ion battery was achieved based on the three key parameters, namely, the maximum temperature, the space utilization and the energy efficiency factor. The numerical results illustrate that the best cooling performance can be achieved when airflow inlet and outlet are located on the top of battery pack. The cooling energy efficiency β decreases markedly with the increase of battery numbers along horizontal direction. As the ratio of the length of batteries along horizontal direction to battery diameter equals to 36.10, the lowest value of β is still acceptable. The analysis indicates that packing more battery along flow direction is an appropriate solution in terms of battery power density and cooling requirement. © 2018 Elsevier Ltd","25","Lithium-ion batteries","Battery management systems - Computer simulation - Cooling - Energy efficiency - Temperature control - Thermal management (electronics)","Battery thermal managements - Cooling performance - Cooling requirements - Extreme temperatures - Forced air cooling - Maximum temperature - Staggered arrangement - Three-dimensional model","525.2 Energy Conservation - 641.2 Heat Transfer - 702.1.2 Secondary Batteries - 723.5 Computer Applications - 731.3 Specific Variables Control","Number: 2016KCT-16, Acronym: -, Sponsor: -; Number: 2015KTCQ01-99, Acronym: -, Sponsor: -; Number: 51676150, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","The authors are grateful for the support by the Science and Technology Innovation Project in Shaanxi Province of China ( 2015KTCQ01-99 ) and the Key Science Research Innovation Team Project of Shaanxi Province of China ( 2016KCT-16 ) and the National Natural Science Foundation of China ( 51676150 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
