Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Data-Driven Bilayer Software Process Mining","20190306377997","","Zhu, Rui (1, 2); Li, Tong (1, 2); Mo, Qi (1); He, Zhen-Li (1); Yu, Qian (1); Wang, Yi-Quan (1) ","(1) School of Software, Yunnan University, Kunming; 650091, China (2) Key Laboratory in Software Engineering of Yunnan Province, Yunnan University, Kunming; 650091, China ","Li, Tong(tli@ynu.edu.cn) ","Ruan Jian Xue Bao/Journal of Software","Ruan Jian Xue Bao","","Chinese Academy of Sciences","29","11","3455-3483","November 1, 2018","","","2018","Chinese","10009825","","","10.13328/j.cnki.jos.005304","","","","","","RUXUEW","Journal article (JA)","To address the issue of difficulty in applying the traditional process mining on software process data due to the deficiency of activity and case attribute, this paper focus on the software process data and proposes a bilayer software process mining approach. In the mining activity layer, a weighted structured linked vector mode is proposed to vectorize the process log. The result of fuzzy clustering, which can be regarded as activity information, is determined by the average activity entropy. In the process layer, based on the heuristic relation metrics, this paper studies the non-complete cycle situation and presents the single firing sequence of loop dividing condition of log completeness, and then proposes a method to measure the affiliation of loop. The real-world data sets are used to show the effectiveness and correctness of the proposed bilayer software process mining. © Copyright 2018, Institute of Software, the Chinese Academy of Sciences. All rights reserved.","58","Heuristic methods","Data mining - Fuzzy clustering","Activity informations - Data driven - Firing sequences - Heuristic relation metrics - Mining activities - Process mining - Software process - Vector mode","723 Computer Software, Data Handling and Applications - 723.2 Data Processing and Image Processing","Number: http://kns.cnki.net/kcms/detail/11.2560.TP.20180607.1453.001.html, Acronym: -, Sponsor: -; Number: -, Acronym: -, Sponsor: Yunnan Provincial Department of Education; Number: -, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","∗ 基金项目: 国家自然科学基金(61662085, 61862065); 云南省教育厅科学研究基金(2017ZZX227); 云南大学数据驱动的软件工 程省科技创新团队项目(2017HC012); 阿里巴巴青年学者支持计划 Foundation item: National Natural Science Foundation of China (61662085, 61862065); Project of Yunnan Provincial Department of Education Science Research Fund (2017ZZX227); Yunnan University Data-Driven Software Engineering Provincial Science and Technology Innovation Team Project (2017HC012); Alibaba Young Scholars Support Program 收稿时间:?2017-01-06; 修改时间: 2017-04-14; 采用时间: 2017-05-07; jos 在线出版时间: 2018-06-07 CNKI 网络优先出版: 2018-06-07 14:53:30, http://kns.cnki.net/kcms/detail/11.2560.TP.20180607.1453.001.html",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Digital educational resources configuration model and mechanisms for K-12 in China","20190306393412","","Ding, Jihong (1); Liu, Huazhong (2); Wen, Mengsha (3); Yang, Wenzheng (4); Jiang, Bo (1) ","(1) School of Education Science and Technology, Zhejiang University of Technology, China (2) School of Computer Science and Technology, Huazhong University of Science and Technology, China (3) School of Computer Science and Software engineering, East China Normal University, China (4) School of Information Technology, Yunnan Normal University, China ","Liu, Huazhong(sharpshark_ding@163.com) ","ICCE 2018 - 26th International Conference on Computers in Education, Workshop Proceedings","ICCE - Int. Conf. Comput. Educ., Workshop Proc.","Bayanihan Center; DOS-PCIEERD; Elena P. Tan Foundation; Pldt; Smart; Torre Lorenzo","Asia-Pacific Society for Computers in Education, No. 300, Jhongda Road, Jhongli City,, Taoyuan County, 32001, Taiwan","","","559-568","November 24, 2018","ICCE 2018 - 26th International Conference on Computers in Education, Workshop Proceedings","1 of 1","2018","English","","","9789869721424","","","26th International Conference on Computers in Education, ICCE 2018","November 26, 2018 - November 30, 2018","Metro Manila, Philippines","143282","","Conference article (CA)","Traditional configuration model of digital educational resources (DERs) leads to digital divide. To achieve the public service equalization of DERs for K-12 in China, this paper proposes an 'intra-regional co-construction and sharing, inter-regional sharing and exchanging' (IRCS&IRSE) model and three mechanisms. Firstly, the ratio of resource development fund to environment construction fund is dynamically regulated to improve the resource allocation efficiency. Secondly, determine resource purchase funds by users’ feedback to improve the quality of DERs. Thirdly, determine schools’ information environment construction fund by their utilization of DERs to better utilize the resources. Simulation experiment was conducted using the Vensim software, the result showed that the three mechanisms were all effective and they worked well for the public service equalization of DERs. © 2018 Asia-Pacific Society for Computers in Education..All Rights Reserved.","20","E-learning","Computer aided instruction - Computer software - Equalizers","Allocation efficiencies - Digital educational resources - Digital learning environment - Environment constructions - Information environment - Performance improving - Resource development - Resources configuration","713.5 Electronic Circuits Other Than Amplifiers, Oscillators, Modulators, Limiters, Discriminators or Mixers - 723 Computer Software, Data Handling and Applications - 723.5 Computer Applications",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Chemoselective synthesis of isolated and fused fluorenones and their photophysical and antiviral properties","20184305976176","","Althagafi, Ismail (1); Shaw, Ranjay (2); Tang, Cheng-Run (3, 5); Panwar, Rahul (2); Shally (2); Sinha, Chanda (2); Kumar, Amit (4); Zheng, Yong-Tang (3); Pratap, Ramendra (2) ","(1) Department of Chemistry, College of Applied Science, Umm Al-Qura University, Makkah, Saudi Arabia (2) Department of Chemistry, University of Delhi, North Campus, Delhi; 110007, India (3) Key Laboratory of Animal Models and Human Disease Mechanisms, Chinese Academy of Sciences, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, China (4) Department of Chemistry, Indian Institute of Technology, Patna; Bihar, India (5) School of Pharmaceutical Science and Yunnan Key Laboratory of Pharmacology for Natural Products, Kunming Medical University, Kunming; Yunnan; 650500, China ","Althagafi, Ismail(sss999_11@outlook.com) ","Organic and Biomolecular Chemistry","Org. Biomol. Chem.","","Royal Society of Chemistry","16","40","7477-7487","2018","","","2018","English","14770520","","","10.1039/C8OB01733F","","","","","","OBCRAK","Journal article (JA)","Highly functionalized fluorenones were synthesized by an intramolecular cyclization of 2′′-halo-[1,1′:3′,1′′-terphenyl]-4′-carbonitriles in the presence of n-butyllithium or lithium aluminium hydride. The precursor was synthesized by ring transformation of 2-oxo-6-aryl/heteroaryl-4-(sec.amino)-2H-pyran-3-carbonitriles or 2-oxobenzo[h]chromenes with o-bromo/chloro/fluoro-acetophenone under basic conditions in moderate yield. We performed the control experiment to understand the proposed mechanism and found that the presence of a secondary amine in the starting material directs the reactivity. The photophysical properties of 3-methoxy-7-(piperidin-1-yl)-5H-indeno[2,1-b]phenanthren-8(6H)-one was explored and solvent dependent emission was observed. These compounds were also tested against HIV-1 and low to moderate activity was observed. © The Royal Society of Chemistry.","64","Lithium compounds","Aluminum compounds - Amines - Cyclization","Aluminium hydrides - Antiviral properties - Basic conditions - Control experiments - Intramolecular cyclizations - Photophysical properties - Ring transformation - Secondary amines","802.2 Chemical Reactions - 804.1 Organic Compounds","Number: CASIMM0320163020, Acronym: -, Sponsor: Shanghai Institute of Materia Medica, Chinese Academy of Sciences; Number: MS-35-38, Acronym: -, Sponsor: King Abdulaziz City for Science and Technology; Number: -, Acronym: -, Sponsor: Council&nbsp;for&nbsp;Scientific and Industrial Research, South Africa; Number: -, Acronym: -, Sponsor: University Grants Commission; Number: -, Acronym: -, Sponsor: Department of Science and Technology, Government of Rajasthan; ","The authors are highly indebted to the King Abdel-Aziz City for Science and Technology (KACST) for financial support of this work through the project number MS-35-38. R. S. thanks the CSIR for providing a research fellowship. R. P. and S. thank the UGC for a research fellowship. R. P. thanks the DST for providing financial assistance to perform research. C. S. thanks ICMR for providing research fellowship. This work was supported by a grant from the Shanghai Institute of Materia Medica, CAS (CASIMM0320163020) to Prof. Y. T. Zheng. The authors thank Mr Kunal for solving the crystal structure.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Error bound of magnitude-preserving ranking with Fredholm kernel","20173704147643","","Tao, Yanfang (1, 2); Tang, Yi (3); Shi, Feng (4); Ren, Chuanbao (5) ","(1) Department of Basic Courses, Changjiang Polytechnic, Wuhan; 430074, China (2) Faculty of Mathematics and Statistics, Hubei University, Wuhan; 430062, China (3) Department of Mathematics and Computer Science, Yunnan Minzu University, Kunming; 650500, China (4) College of Science, Huazhong Agricultural University, Wuhan; 430070, China (5) Faculty of Mathematics and Computer Science, Wuhan Textile University, Wuhan; 430200, China ","Tang, Yi(yitang.math@ieee.org) ","Neurocomputing","Neurocomputing","","Elsevier B.V.","273","","296-303","17 January 2018","","","2018","English","09252312","18728286","","10.1016/j.neucom.2017.07.049","","","","","","NRCGEO","Journal article (JA)","Data-dependent Fredholm kernel has attracted much attention in machine learning literatures for its flexibility to utilize the empirical information. However, the previous theoretical results are limited to the classification or density ratio estimation problems. In this paper, we extend the framework of learning with Fredholm kernel to the ranking setting. A new magnitude-preserving ranking with Fredholm kernel is proposed, and its generalization error analysis is established by using the concentrate estimate techniques. The derived result implies that the proposed method can achieve the satisfactory learning rate with polynomial decay. © 2017 Elsevier B.V.","36","Learning systems","Computer applications - Neural networks","Density-ratio estimations - Fredholm - Generalization bound - Generalization Error - Hypothesis space - Machine learning literature - Polynomial decay - Ranking","723.5 Computer Applications","Number: 61462096, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: -, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 266PY2015046, Acronym: -, Sponsor: -; ","This work was partially supported by National Natural Science Foundation of China (NSFC) under grant no. 61462096 , and by the Fundamental Research Funds for the Central Universities (Program No. 266PY2015046).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Classification and development demand of assembled connectors in space grid structures","20182505342084","","Weng, Zhenjiang (1, 2); Zhao, Yang (3); Jin, Yuedong (3); Zhou, Guangen (1) ","(1) Post-Doctoral Station of Zhejiang Southeast Space Frame Group Co., Ltd, Hangzhou; 311209, China (2) School of Architecture and Planning, Yunnan University, Kunming; 650091, China (3) Space Structures Research Center, Zhejiang University, Hangzhou; 310058, China ","Zhao, Yang(ceyzhao@zju.edu.cn) ","Jianzhu Jiegou Xuebao/Journal of Building Structures","Jianzhu Jiegou Xuebao","","Science Press","39","3","32-38 and 47","March 1, 2018","","","2018","Chinese","10006869","","","10.14006/j.jzjgxb.2018.03.005","","","","","","JJXUD2","Journal article (JA)","The assembly joints development is the key to breakthrough. Domestic related research started late, and more innovation is needed. Various typical and newly developed assembly nodes were introduced, and their structural features and existing classification concepts were analyzed in detail. Then a more perfect and practical classification system was formed. Starting from the functional characteristics and market demand of the connector, it was put forward that the assembly connectors in the space grid structure should meet the five requirements of structure suitability, geometric adaptability, error tolerance, appearance effect and comprehensive economy. Based on the new demand standards, in order to emphasize the importance of structural composition in the new connector scheme, the comprehensive performance and generalization degree of existing nodes are analyzed by classes, and the qualitative evaluation of various typical connectors is given. Through the comparison of the evaluation results and the actual assembly development level of the space grid structure, it is proved that the performance requirements of the new assembly type joints are reasonable. The development status of assembly connectors in grid structure is summarized, and the new changes and new trends of them are prospected. © 2018, Editorial Office of Journal of Building Structures. All right reserved.","19","Structures (built objects)","Structural members","Comprehensive performance - End faces - Functional characteristics - Performance evaluations - Performance requirements - Qualitative evaluations - Space grid structures - Structural composition","408.2 Structural Members and Shapes",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Influence of Vertical Drop of Soil on Grounding Resistance Measurement of Grounding Grid and the Improvement Measures","20184105932685","","Sima, Wenxia (1); Luo, Donghui (1); Yuan, Tao (1); Liu, Sanwei (1); Peng, Qingjun (2); Zhou, Fangrong (2) ","(1) State Key Laboratory of Power Transmission Equipment & System Security and New Technology, Chongqing University, Chongqing; 400030, China (2) Electric Power Research Institute, Yunnan Power Grid Co., Ltd., Kunming; 650217, China ","Luo, Donghui(luodonghui@cqu.edu.cn) ","Gaodianya Jishu/High Voltage Engineering","Gaodianya Jishu","","Science Press","44","5","1490-1498","May 31, 2018","","","2018","Chinese","10036520","","","10.13336/j.1003-6520.hve.20180430013","","","","","","GAJIE5","Journal article (JA)","The environment of hydropower station mainly consists of mountain and river, thus the soil structure of this topography is complex as well as an obvious vertical drop. Therefore, the position of measuring electrode has a significant effect on the measurement results when measuring the grounding resistance of the grounding grid. On the basis of the traditional vertical three-layer soil structure model, taking the vertical drop between the water and the bank into account, we build a soil structure model which is more consistent with the actual situation. Based on this soil model, the grounding resistance calculation and the distribution of surface potential when current is injected are calculated, and the influence of measurement electrode layout position on the resistance measurement is analyzed when using the rules method, and the correction method of compensation point position is analyzed, discussed, and put forward. The analysis results show that the potential of the soil near river is distorted when there is an obvious vertical drop in the surface layer. By using the rules method to measure grounding resistance and wiring along the river, the distortion of measurement result of ground resistance and compensation point position is serious when the horizontal distance between the electrode and the river is less than 50 m, and the measured results tend to be stable with the increase of the distance. In this case, the compensation point is closer to the ground grid than the '0.618', and its value decreases with the increase of the soil resistivity reflection coefficient. The results of this paper can provide reference for grounding resistance measurement of grounding grid in complex soil structures. © 2018, High Voltage Engineering Editorial Department of CEPRI. All right reserved.","20","Electric grounding","Drops - Electric resistance measurement - Electrodes - Hydroelectric power - Hydroelectric power plants - Rivers - Soil surveys - Soils - Surface potential","Compensation points - Grounding resistance - Hydropower stations - Position of electrodes - Vertical drops","483.1 Soils and Soil Mechanics - 611.1 Hydroelectric Power Plants - 701.1 Electricity: Basic Concepts and Phenomena - 942.2 Electric Variables Measurements","Number: 51107153, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Project supported by National Natural Science Foundation of China (51107153).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"FT-MIR and UV–vis data fusion strategy for origins discrimination of wild Paris Polyphylla Smith var. yunnanensis","20182005189706","","Wu, Xue-Mei (1, 2); Zuo, Zhi-Tian (2); Zhang, Qing-Zhi (1); Wang, Yuan-Zhong (2) ","(1) College of Traditional Chinese Medicine, Yunnan University of Traditional Chinese Medicine, Kunming; 650500, China (2) Institute of Medicinal Plants, Yunnan Academy of Agricultural Sciences, Kunming; 650200, China ","Zhang, Qing-Zhi(ynkzqz@126.com) ","Vibrational Spectroscopy","Vib. Spectrosc.","","Elsevier B.V.","96","","125-136","May 2018","","","2018","English","09242031","","","10.1016/j.vibspec.2018.04.001","","","","","","VISPEK","Journal article (JA)","Paris Polyphylla Smith var. yunnanensis (Franch.) Hand.-Mazz has multiple therapeutic properties and the origins may affect clinical efficacy. Tracing the geographical origin is important to the authentication and quality assessment of this species. 177 wild samples collected from central, southeast and northwest Yunnan Province, China, were analyzed by single analytical method and data fusion strategies (low- and mid-levels) using Fourier transform mid-infrared (FT-MIR) and ultraviolet-visible (UV–vis) spectroscopies combined with chemometrics (partial least squares discrimination analysis (PLS-DA) and support vector machines grid search (SVM-GS)), for categorizing samples from different geographic origins. According to the results, mid-level data fusion strategy presented a better generalization performance and accuracy rates based on latent variables selected by PLS-DA than single analytical method and low-level data fusion strategy. Accuracy rates were almost 100% when both of the PLS-DA and SVM-GS were employed for classifying samples picked from southeast and northwest districts based on mid-level dataset. For samples collected from central of Yunnan where was divided into seven categories in this paper, the accuracy rates of training set and test set of PLS-DA and SVM-GS were preferable (>87%). Based on the mid-level data set, both of the classification results of PLS-DA and SVM-GS presented satisfying accuracy for 177 samples. Additionally, as small as possible parameters showed in mid-level data set, it suggested that this method was robust and generalized. Therefore, the comprehensive method was established for the origin traceability of wild P. Polyphylla Smith var. yunnanensis, which is meaningful for the quality control of herbal medicines. © 2018 Elsevier B.V.","62","Biomarkers","Classification (of information) - Data fusion - Least squares approximations - Quality control - Support vector machines - Value engineering","Generalization performance - Paris polyphylla smiths - Partial least squares discrimination analysis - PLS-DA - Quality control of herbal medicines - SVM-GS - Therapeutic properties - Traceability","716.1 Information Theory and Signal Processing - 723 Computer Software, Data Handling and Applications - 723.2 Data Processing and Image Processing - 911.5 Value Engineering - 913.3 Quality Assurance and Control - 921.6 Numerical Methods","Number: 81460584, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (Grant Number 81460584 ). Appendix A",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A label-free and sensitive photoluminescence sensing platform based on long persistent luminescence nanoparticles for the determination of antibiotics and 2,4,6-trinitrophenol","20180704796435","","Zhang, Xi (1); Xu, Na-Yan (1); Ruan, Qiong (1); Lu, Dan-Qing (2); Yang, Yun-Hui (1); Hu, Rong (1) ","(1) College of Chemistry and Chemical Engineering, Yunnan Normal University, Kunming, Yunnan; 650092, China (2) Molecular Science and Biomedicine Laboratory, State Key Laboratory of Chemo/Biosensing and Chemometrics, College of Chemistry and Chemical Engineering, Collaborative Innovation Center for Molecular Engineering for Theronastics, Hunan University, Changsha; 410082, China ","Yang, Yun-Hui(yyhui2002@aliyun.com) ","RSC Advances","RSC Adv.","","Royal Society of Chemistry","8","11","5714-5720","2018","","","2018","English","","20462069","","10.1039/c7ra12222e","","","","","","RSCACL","Journal article (JA)","The rapid detection of pollutants with high sensitivity and selectivity is of considerable significance for security screening, environmental safety, and human health. In this study, we prepared persistent luminescence nanoparticles (PLNPs) and constructed a label-free sensor for sensitive and selective detection of pollutants in real samples and test papers. Following excitation, PLNPs could store absorbed light energy and release it in the form of luminescence. Compared with a fluorescence-based technique, a PLNPs-based measurement could effectively avoid background interference. Under optimal conditions, the limit of detection for TNP was found to be 10 nM, while for an antibiotic it was 5 nM. The nanoprobe was successfully applied for the detection of pollutants in real samples including milk and Dianchi Lake water samples. Due to the long-lasting afterglow nature of PLNPs, the signal-to-noise ratio could be greatly increased in complex real samples. By hand-writing with TNP solution as ink on filter paper, the photoluminescence (PL) of the part stained with TNP was immediately quenched. Moreover, after direct exposure under a UV lamp for 10 min and without further excitation, the luminescence of the test paper was investigated to avoid interferents. This PLNP material could be potentially employed as a multi-responsive luminescent sensor. In addition, these easy-to-use visual techniques could provide a powerful tool for a convenient POC assay of organic pollutants. © 2018 The Royal Society of Chemistry.","39","Pollution detection","Antibiotics - Light - Nanoparticles - Organic pollutants - Photoluminescence - Signal to noise ratio - Water pollution","Detection of pollutant - Environmental safety - Label-free sensors - Luminescent sensors - Optimal conditions - Persistent luminescence - Security screening - Selective detection","453 Water Pollution - 461.6 Medicine and Pharmacology - 716.1 Information Theory and Signal Processing - 741.1 Light/Optics - 761 Nanotechnology - 804.1 Organic Compounds - 933 Solid State Physics","Number: 01100205020503104, Acronym: -, Sponsor: -; Number: 2011CB911000, Acronym: -, Sponsor: -; Number: 20975034, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21465026, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21275044, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21165023, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: J1210040, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21177036, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 21605130, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This study was supported by the National Natural Science Foundation of China (Grants 21605130, 21165023, 21465026, J1210040, 20975034, 21177036, 21275044), and the National Key Scientic Program of China (2011CB911000, 01100205020503104).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on cultural and creative experience model of featured towns","20183105635804","","Bi, Wei (1, 2); Gao, Yang (2); Chen, Li-Yu (3); Chang, Shu Hua (4) ","(1) School of Jewellery, West Yunnan University of Applied Sciences, Kunming, China (2) Graduate School of Creative Industry Design, National Taiwan University of Arts, New Taipei City, Taiwan (3) Department of Interior Design, Chung Yuan Christian University, Taoyuan City, Taiwan (4) Department of Arts and Creative Industries, National Dong Hwa University, Hualien, Taiwan ","Bi, Wei(beebvv@qq.com) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","","Springer Verlag","10912 LNCS","","257-265","2018","Cross-Cultural Design. Applications in Cultural Heritage, Creativity and Social Development - 10th International Conference, CCD 2018, Held as Part of HCI International 2018, Proceedings","2 of 2","2018","English","03029743","16113349","9783319922515","10.1007/978-3-319-92252-2_20","","10th International Conference on Cross-Cultural Design, CCD 2018 Held as Part of HCI International 2018","July 15, 2018 - July 20, 2018","Las Vegas, NV, United states","216279","","Conference article (CA)","The cultivation of featured towns is an important measure taken by the country currently to promote the regional development and the construction of new-type urbanization. The construction of the experience mode centered on excursions contributes to the development of tourist industry. This article starts with the significance of the construction of cultural and creative experience mode of town and takes Heshun Town and Houqiao Town of Tengchong County as examples to analyze the construction of cultural and creative experience mode of featured town. © Springer International Publishing AG, part of Springer Nature 2018.","7","Regional planning","Artificial intelligence - Computer science - Computers","Cultural and creative - Experience mode - Featured town - Regional development - Tourist industry","403.2 Regional Planning and Development - 723.4 Artificial Intelligence",,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Approximation algorithms for constructing specific subgraphs with minimum number of length-bounded stock pieces","20182005184095","","Lichen, Junran (1); Li, Jianping (1); Lih, Ko-Wei (2) ","(1) Department of Mathematics, Yunnan University, Kunming; 650091, China (2) Institute of Mathematics, Academia Sinica, Taipei; 10617, Taiwan ","Li, Jianping(jianping@ynu.edu.cn) ","Information Processing Letters","Inf. Process. Lett.","","Elsevier B.V.","137","","11-16","September 2018","","","2018","English","00200190","","","10.1016/j.ipl.2018.04.013","","","","","","IFPLAT","Journal article (JA)","Motivated by the Steiner tree problem with minimum number of Steiner points and bounded edge-length in [4], we consider the problem of constructing specific subgraph with minimum number of length-bounded stock pieces (CSS-MSP, for short), which is defined as follows. In some constructing specific subgraph problem Q (CSS, for short), the objective is to choose a minimum-length subset of edges, such that these edges form a specific subgraph (such as a spanning tree or a Steiner tree). In the CSS-MSP problem Q′, these edges are further required to be cut from some stock pieces of length L, and the new objective, however, is to minimize the number of stock pieces of length L to construct all edges in such a specific subgraph. We obtain two main results. (1) Whenever the CSS problem Q can be approximated by an α-approximation algorithm (α≥1) (for the case α=1, the CSS problem Q is solved optimally by a polynomial-time exact algorithm), we design two approximation algorithms with performance ratios 2α and [Formula presented] to solve the CSS-MSP problem Q′; (2) In addition, when the problem Q is to find a minimum spanning tree, we present a [Formula presented]-approximation algorithm and an APTAS to solve the problem Q′of constructing spanning tree with minimum number of length-bounded stock pieces. © 2018 Elsevier B.V.","7","Approximation algorithms","Polynomial approximation - Problem solving - Trees (mathematics)","APTAS - Bin packing - Minimum spanning trees - Performance ratio - Steiner tree problem - Stock piece of length L - Subgraph problems - Subgraphs","921 Mathematics","Number: 2017YN14, Acronym: -, Sponsor: -; Number: 2011YZT123, Acronym: -, Sponsor: Candidate Talents Training Fund of Yunnan Province; Number: 11461081, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","We are very grateful to a kind associate editor and an anonymous reviewer for giving us good suggestions and comments so that we are able to improve our manuscript substantially. J.R. Lichen and J.P. Li are supported by the National Natural Science Foundation of China [No. 11461081 ] and the Project of First 100 High-level Overseas Talents of Yunnan Province [ 2011YZT123 ]. In addition, J.R. Lichen is supported by the Academic Award for Doctoral Graduate Students of Yunnan Province [No. 2017YN14 ].",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Enhancing recovery of ammonia from rare earth wastewater by air stripping combination of microwave heating and high gravity technology","20180104603737","","Yin, Shaohua (1, 2); Chen, Kaihua (1, 2); Srinivasakannan, C. (3); Guo, Shenghui (1, 2); Li, Shiwei (1, 2); Peng, Jinhui (1, 2); Zhang, Libo (1, 2) ","(1) State Key Laboratory of Complex Nonferrous Metal Resources Clean UtilizationKunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) Faculty of Metallurgical and Energy EngineeringKunming University of Science and Technology, Kunming; Yunnan; 650093, China (3) Chemical Engineering DepartmentThe Petroleum InstituteKhalifa University of Science and Technology, Abu Dhabi, P.O. Box 253, United Arab Emirates ","Yin, Shaohua(yinsh@kmust.edu.cn) ","Chemical Engineering Journal","Chem. Eng. J.","","Elsevier B.V.","337","","515-521","1 April 2018","","","2018","English","13858947","","","10.1016/j.cej.2017.12.147","","","","","","CMEJAJ","Journal article (JA)","Currently, a larger amount of NH3-N wastewater is generated in the rare earth manufacture process. Air stripping is one of the effective technologies for ammonia removal, but low separation efficiency and huge stripping tower rendering the process techno-economically inefficient. Hence, microwave heating and high gravity separation are employed to intensify air stripping process. Microwave dielectric characteristics for this solution indicate strong absorption, which can reduce the heating time rapidly. The effect of main operating parameters such as the rotational speed (ω), liquid flow rate (QL), gas flow rate (Qg), and stripping temperature (T)) on the volumetric liquid mass transfer coefficient (KLa) and stripping efficiency (η) are assessed. Results show that KLa increase significantly with increasing gas flow rate, followed by rotating speed and liquid flow rate. However, the η decrease with increase in QLdue to reduction in the liquid hydraulic retention time. Under the optimal conditions, KLa and η could reach 0.0061 s−1and 99.3%, respectively. Dimensionless empirical correlations are developed relating process parameters with the KLa and η which shows a good agreement of the model equation with the experimental data. In addition, high gravity air stripping and conventional technologies are compared. © 2017 Elsevier B.V.","36","Stripping (removal)","Ammonia - Binary alloys - Efficiency - Flow of gases - Flow rate - Gravitation - Lanthanum alloys - Liquids - Mass transfer - Microwave heating - Microwaves - Potassium alloys - Rare earths","Air stripping - Ammonia removal - Empirical correlations - High-gravity technologies - Hydraulic retention time - Microwave dielectric characteristics - Rare earth wastewaters - Separation efficiency","547.2 Rare Earth Metals - 549.1 Alkali Metals - 631 Fluid Flow - 631.1.2 Gas Dynamics - 641.3 Mass Transfer - 711 Electromagnetic Waves - 711.1 Electromagnetic Waves in Different Media - 804.2 Inorganic Compounds - 913.1 Production Engineering - 931.5 Gravitation, Relativity and String Theory","Number: 51504116, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Financial aid from the following programs is gratefully acknowledged: National Natural Science Foundation of China (Grant Number 51504116 ).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
