Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Biogenic C-doped titania templated by cyanobacteria for visible-light photocatalytic degradation of Rhodamine B","20141517563972","","He, Jiao (1); Zi, Guoli (1); Yan, Zhiying (1); Li, Yongli (1); Xie, Jiao (1); Duan, Deliang (1); Chen, Yongjuan (1); Wang, Jiaqiang (1) ","(1) Universities' Center for Photocatalytic Treatment of Pollutants in Yunnan Province, Key Laboratory of Medicinal Chemistry for Natural Resources, Ministry of Education, School of Chemical Sciences and Technology, Yunnan University, Kunming 650091, China ","Yan, Z.(zhyyan@ynu.edu.cn) ","Journal of Environmental Sciences (China)","J. Environ. Sci.","","Chinese Academy of Sciences, P.O. Box 2871, Beijing, 100085, China","26","5","1195-1202","May 2014","","","2014","English","10010742","","","","10.1016/S1001-0742(13)60475-1","","","","","","","Journal article (JA)","Cyanobacteria, which occurred in eutrophic water harvest solar light to carry out photosynthesis with high efficiency. In this work, cyanobacteria (Microcystis sp.) were used as biotemplate to synthesize titania structure. The synthesized titania sample had similar morphology to that of the original template in spite of the fragile unicellular structures and extremely high water content of cyanobacterial cells. Incorporation of biogenic C, as well as the morphology inherited from biotemplate improved visible-light absorbance of the titania structure. The sample exhibited higher visible-light photocatalytic activity than commercial titania photocatalyst Degussa P25 for Rhodamine B (RhB) degradation. Compared with those C-doped titania photocatalysts prepared by other methods, cyanobacteria templated titania photocatalyst offer some potential for competitive advantages. The reported strategy opened up a new use for the cyanobacteria. It could also be used for titania in applications such as treatment of polluted water, dye-sensitized solar cells, or other regions. © 2014 The Research Centre for Eco-Environmental Sciences, Chinese Academy of Sciences.","41","Light","Competition - Dye-sensitized solar cells - Dyes - Molecular structure - Photocatalysis - Photocatalysts - Rhodium compounds - Solar cells - Titanium dioxide - Water pollution - Water treatment","C-doped - Commercial titania photocatalysts - Cyanobacteria - Photo catalytic degradation - Titania - Visible light - Visible light photocatalytic activity - Visible-light absorbance","445.1 Water Treatment Techniques - 453 Water Pollution - 702.3 Solar Cells - 741.1 Light/Optics - 801.4 Physical Chemistry - 803 Chemical Agents and Basic Industrial Chemicals - 804.2 Inorganic Compounds - 911.2 Industrial Economics",,"Number: -, Acronym: -, Sponsor: Guangdong Innovative Research Team Program; Number: 21063016, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: NSFC-YN U1033603, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China (Project NSFC-YN U1033603, 21063016) and the Program for Innovative Research Teams (in Science and Technology) in the University of Yunnan Province (IRTSTYN).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Lean production cost management model optimization in manufacturing industry based on data mining","20173704138243","","Lu, Jiaxuan (1, 2) ","(1) Dongbei University of Finance and Economic, Dalian, China (2) Yunnan university, Kunming, China ","Lu, Jiaxuan(Lujiaxuan1211@163.com) ","Boletin Tecnico/Technical Bulletin","Boletin Tecnico","","Universidad Central de Venezuela","55","6","131-137","2017","","","2017","English","0376723X","","","","","","","","","","","Journal article (JA)","Big data analysis is the process of looking for patterns, correlations, and other useful information in a large amount of data, which can help companies better adapt to change and make smarter decisions. This paper analyzes the lean production cost management model optimization in manufacturing industryby using data mining. Lean production can reduce production and operating costs, increase corporate capital returns and corporate profit margins. In the context of lean production, enterprises should carry out a dynamic target cost plan, so that all the costs in the process of production are controlled to a certain extent.","9","Big data","Costs - Data mining - Lean production - Manufacture - Operating costs","Corporate profits - Cost management - Dynamic target - Large amounts - Manufacturing industries - Model optimization - Production cost","537.1 Heat Treatment Processes - 723.2 Data Processing and Image Processing - 911 Cost and Value Engineering; Industrial Economics - 912.2 Management",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Design and LQ control of a two-wheeled self-balancing robot","20084011622793","","Ruan, Xiaogang (1); Liu, Jiang (1); Di, Haijiang (1); Li, Xinyuan (1) ","(1) College of Electronic and Control Engineering, Beijing University of Technology, Beijing 100022, China ","Ruan, X. ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","275-279","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","Chinese","","","","9787900719706","10.1109/CHICC.2008.4605775","4605775","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","The Artificial Intelligence and Robot Laboratory at the Beijing University of Technology, has built a two-wheeled Self-balancing robot which includes a digital signal processor as controller, a gyroscope and an inclinometer and two motor encoder as sensors, two coaxial dc motors, each of which is coupled with a wheel, as implement. The system mathematical model is built up using dynamics mechanics theory and method. The design of the control routine in simulation and DSP both employ LQR control strategy to help the robot to keep balance.","7","Balancing","DC motors - Digital signal processing - Digital signal processors - Gyroscopes - Intelligent robots - Linear control systems - Machine design","LQ control - LQR control - Self-balancing robot - System mathematical modeling - Theory and methods - Two-motor","601 Mechanical Design - 705.3.2 DC Motors - 731.6 Robot Applications - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Low-temperature Selective Catalytic Reduction of NO with NH3over CuOx/CNTs Catalyst","20180304662262","","Ren, B.N. (1) ","(1) Institute of Oceanology, San Ya University, Sanya, Hainan; 572022, China ","Ren, B.N.(renbingnan@126.com) ","IOP Conference Series: Materials Science and Engineering","IOP Conf. Ser. Mater. Sci. Eng.","","Institute of Physics Publishing","281","1","","December 21, 2017","1st International Workshop on Materials Science and Mechanical Engineering","1 of 1","2017","English","17578981","1757899X","","","10.1088/1757-899X/281/1/012006","012006","1st International Workshop on Materials Science and Mechanical Engineering, IWMSME 2017","October 27, 2017 - October 29, 2017","Kunming, Yunnan, China","133101","","Conference article (CA)","The metal oxide catalyst was prepared by loading CuOxon carbon nanotubes (CNTs) with impregnation method. The catalyst was characterized by BET, TEM and XPS, and the catalytic activity of the catalyst for selective catalytic reduction (SCR) of NO was investigated. The results showed that the species of active components loaded on the catalyst was given priority to with CuO. The NO conversion was improved with temperature increase under the range of 150 to 300°C. The oxygen content had an outstanding influence on the NO conversion of catalysts at lower concentration range. Once the oxygen content was enhanced over 5%, there was no significant increase. Increasing of mole ratio of NH3/NO could increase the NO conversion. When mole ratio of NH3/NO was continued to exceed 1.1, the NO conversion decreased. With the increasing of space velocity, the NO conversion was decreased under the reaction conditions. © Published under licence by IOP Publishing Ltd.","17","Selective catalytic reduction","Carbon nanotubes - Catalyst activity - Copper oxides - Metals - Oxygen - Reduction - Temperature - Yarn","Active components - Concentration ranges - Impregnation methods - Low-temperature selective catalytic reductions - Metal oxide catalysts - Reaction conditions - Space velocities - Temperature increase","451.2 Air Pollution Control - 641.1 Thermodynamics - 761 Nanotechnology - 802.2 Chemical Reactions - 804 Chemical Products Generally - 804.2 Inorganic Compounds - 819.4 Fiber Products",,"Number: 2012YD50, Acronym: -, Sponsor: -; Number: 413128, Acronym: -, Sponsor: Natural Science Foundation of Hainan Province; ","This study was funded by the Natural Science Foundation of Hainan Province of China (413128), the Academy-Locality Cooperation Project of Sanya (2012YD50).","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Synthesis of Nitrogen-Doped Mesoporous Carbon for the Catalytic Oxidation of Ethylbenzene","20172903944262","","Wang, Ruicong (1); Yu, Yifeng (1); Zhang, Yue (1); Lv, Haijun (1); Chen, Aibing (1) ","(1) Hebei University of Science and Technology, Shijiazhuang; 050018, China ","Wang, Ruicong(chen_ab@163.com) ","IOP Conference Series: Materials Science and Engineering","IOP Conf. Ser. Mater. Sci. Eng.","","Institute of Physics Publishing","207","1","","June 15, 2017","4th International Conference on Advanced Composite Materials and Manufacturing Engineering 2017","1 of 1","2017","English","17578981","1757899X","","","10.1088/1757-899X/207/1/012012","012012","2017 4th International Conference on Advanced Composite Materials and Manufacturing Engineering, ACMME 2017","May 20, 2017 - May 21, 2017","Xishuangbanna, Yunnan, China","128593","","Conference article (CA)","Nitrogen-doped ordered mesoporous carbon (NOMC) was fabricated via a simple hard-template method by functionalized ionic liquids as carbon and nitrogen source, SBA-15 as a hard-template. The obtained NOMC materials have a high nitrogen content of 5.55 %, a high surface area of 446.2 m2 g-1, and an excellent performance in catalysing oxidation of ethylbenzene. The conversion rate of ethylbenzene can be up to 84.5% and the yield of acetophenone can be up to 69.9%, the results indicated that the NOMC materials have a faster catalytic rate and a higher production of acetophenone than catalyst-free and CMK-3, due to their uniform pore size, high surface area and rich active sites in the carbon pore walls. © Published under licence by IOP Publishing Ltd.","18","Catalytic oxidation","Bridge decks - Carbon - Catalyst activity - Composite materials - Doping (additives) - Ethylbenzene - Ionic liquids - Ketones - Manufacture - Nitrogen - Pore size","Carbon and nitrogen - Catalytic rates - Conversion rates - Functionalized ionic liquids - High nitrogen content - High surface area - Nitrogen-doped mesoporous carbons - Ordered mesoporous carbon","401.1 Bridges - 537.1 Heat Treatment Processes - 803 Chemical Agents and Basic Industrial Chemicals - 804 Chemical Products Generally - 804.1 Organic Compounds - 951 Materials Science",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Asymmetric Fuzzy Preference Relations Based on the Generalized Sigmoid Scale and Their Application in Decision Making Involving Risk Appetites","20162502512375","","Zhou, Wei (1); Xu, Zeshui (2) ","(1) Yunnan University of Finance and Economics, Kunming; 650221, China (2) Sichuan University, Chengdu; 610064, China ","","IEEE Transactions on Fuzzy Systems","IEEE Trans Fuzzy Syst","","Institute of Electrical and Electronics Engineers Inc.","24","3","741-756","June 2016","","","2016","English","10636706","","","","10.1109/TFUZZ.2015.2486812","7289405","","","","","IEFSEV","Journal article (JA)","Numerical preference relations constitute a useful decision-making technique and can be classified into two types on the basis of the 0.1-0.9 and 1-9 scales. However, these numerical scales cannot fully describe some desired properties, such as asymmetry, consistency, variability, and diminishing utility, in accordance with the preference relations. To address this issue, we first develop a generalized sigmoid function and define a continuous preference set, on the basis of which we propose the generalized sigmoid scale. Then, we introduce the optimal discrete fitting and risk preference selection approaches to solve the risk appetite parameters in the generalized sigmoid scale. Using these new methods, we further propose the asymmetric fuzzy preference relation (AFPR), examine its additive transitivity property and some weak transitivity properties, and design an approximate consistency test. The corresponding five-step modeling process under an asymmetric fuzzy preference environment is constructed, which can be applied in decision making involving different risk appetites. Finally, two examples are used to demonstrate the properties and advantages of these new methods. The first example is simple and shows the differences between the traditional fuzzy preference relations and the AFPRs, while the second is a practical case and is used to illustrate the feasibility and reasonability of the AFPRs. © 1993-2012 IEEE.","60","Decision making","Artificial intelligence - Fuzzy sets","Fuzzy preference relations - generalized sigmoid scale - optimal discrete fitting (ODF) - Risk preference - Sigmoid function","723.4 Artificial Intelligence - 912.2 Management",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on application of concrete sandwich insulation material in library building insulation","20172903944051","","Yang, Zengzhang (1) ","(1) Library of Shandong Women's University, Jinan; 250300, China ","Yang, Zengzhang(wuyegl@163.com) ","IOP Conference Series: Materials Science and Engineering","IOP Conf. Ser. Mater. Sci. Eng.","","Institute of Physics Publishing","207","1","","June 15, 2017","4th International Conference on Advanced Composite Materials and Manufacturing Engineering 2017","1 of 1","2017","English","17578981","1757899X","","","10.1088/1757-899X/207/1/012094","012094","2017 4th International Conference on Advanced Composite Materials and Manufacturing Engineering, ACMME 2017","May 20, 2017 - May 21, 2017","Xishuangbanna, Yunnan, China","128593","","Conference article (CA)","Energy shortage is the short slab that restricts the development of social economy, and the rational and effective use of energy is the principle of sustainable development. Building energy consumption accounts for about 30% of total social energy consumption, and this ratio has continued to rise, so the energy saving potential is great in the construction sector. In view of the building energy consumption problem, we produce green insulation building materials with the crop straw, and improve the construction of hot and humid environment. In this paper, we take concrete sandwich straw blocks in library building as the research object, through the experiment to test its winter heat consumption and summer power consumption indicators, carry out experimental study on thermal insulation performance, and explore the overall thermal and energy saving performance of concrete sandwich straw blocks in library building. © Published under licence by IOP Publishing Ltd.","5","Thermal insulation","Bridge decks - Buildings - Concretes - Construction - Construction industry - Energy conservation - Energy utilization - Manufacture - Sustainable development","Building energy consumption - Construction sectors - Energy saving potential - Heat consumption - Hot and humid environments - Insulation performance - Library buildings - Sandwich insulations","401.1 Bridges - 402 Buildings and Towers - 405 Construction Equipment and Methods; Surveying - 412 Concrete - 413.2 Heat Insulating Materials - 525.2 Energy Conservation - 525.3 Energy Utilization - 537.1 Heat Treatment Processes",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Tour into virtual environment in the style of pencil drawing","20083211432170","","Zhao, Yang (1, 2); Xie, Dang-En (1); Xu, Dan (1) ","(1) Computer Science Department, Yunnan University, Kunming 650091, China (2) Computer Science Department, Yunnan Normal University, Kunming 650092, China ","Zhao, Y.(bootcool@163.com) ","Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","Lect. Notes Comput. Sci.","China Society of Image and Graphics, VR Committee; et al.; International Journal of Computer Games Technology (IJCGT); International Journal of Virtual Reality (IJVR); National Science Foundation of China (NSFC); Zhejiang University","Springer Verlag","5093 LNCS","","628-635","2008","Technologies for E-Learning and Digital Entertainment - Third International Conference, Edutainment 2008, Proceedings","","2008","English","03029743","16113349","3540697349","9783540697343","10.1007/978-3-540-69736-7_67","","3rd International Conference on Technologies for E-Learning and Digital Entertainment, Edutainment 2008","June 25, 2008 - June 27, 2008","Nanjing, China","72801","","Conference article (CA)","Traditional virtual environment reconstructing methods have their own drawbacks, such as modeling complexity, higher time-consuming and much too realistic. Thus, they are difficult to be suitable for the real-time rendering. In this paper, we have described a system which can provide a simple pencil drawing scene model, the users can walk through in it freely, obtain enjoyable and real-time artistic experience. Firstly we design a new pencil texture generating method based on the pencil filter. This approach can conveniently generate the pencil drawing effect by convoluting the input image with the pencil filter. Secondly, we propose a modeling scheme for TIP based on the cubic panorama, which can not only overcome the disadvantage of fixed viewpoint in browsing panorama, but also can model easily and computes simply. © 2008 Springer-Verlag Berlin Heidelberg.","9","E-learning","Rendering (computer graphics) - Textures - Virtual reality","Input image - Model complexity - Non-Photorealistic Rendering - Pencil drawing - Pencil filter - Real-time rendering - Scene model - Texture generating method","723 Computer Software, Data Handling and Applications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Risk-driven web services selection based on stochastic QoS","20112714120089","","Fu, Xiaodong (1, 2); Yue, Kun (3); Zou, Ping (1, 2); Wang, Feng (1, 2) ","(1) Yunnan Key Lab of Computer Technology Application, Kunming University of Science and Technology, No. 68, Wenchan Road, 121 Ave.,, Kunming 650500, China (2) Faculty of Information Engineering and Automation, Kunming University of Science and Technology, No. 68, Wenchan Road, 121 Ave., Kunming 650500, China (3) School of Information Science and Engineering, Yunnan University, No. 2, Cuihu North Road, Kunming 650091, China ","Fu, X.(xiaodongfu@hotmail.com) ","ICIC Express Letters","ICIC Express Lett.","","ICIC Express Letters Office, Tokai University, Kumamoto Campus, 9-1-1, Toroku, Kumamoto, 862-8652, Japan","5","7","2269-2274","July 2011","","","2011","English","1881803X","","","","","","","","","","","Journal article (JA)","Open and dynamic environments lead to the stochastic nature of QoS (Quality of Service). This makes customers be required to select the Web services with minimal risk so that the possibility of the difference between actual QoS performance and the ex- pected is minimized. In this paper, we propose a stochastic QoS-aware services selection approach that is formulated as a stochastic Multiple Attribute Decision Making (MADM) model. In this model, QoS of the candidate services is random variables with known probability distributions. By combining user constraints and probability distributions of QoS, semi-variance is used to evaluate QoS risk of alternatives. Thus, the stochastic MADM problem can be transformed into a deterministic one, which is solved with Technique for Order Preference by Similarity to Ideal Solution (TOPSIS). Example and simulation results show the effectiveness of our approach for services selection. © 2011.","13","Web services","Decision making - Probability distributions - Quality of service - Random variables - Stochastic models - Stochastic systems - User interfaces","Dynamic environments - Multiple Attribute Decision Making - QoS (quality of service) - Semi-variance risk - Services selection - Simulation result - Stochastic nature - Stochastic QoS - Technique for order preference by similarity to ideal solutions - TOPSIS - User constraints - Web service selection","922.1 Probability Theory - 912.2 Management - 723 Computer Software, Data Handling and Applications - 961 Systems Science - 722.2 Computer Peripheral Equipment - 717 Optical Communication - 716 Telecommunication; Radar, Radio and Television - 718 Telephone Systems and Related Technologies; Line Communications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Similar simulation study of deformation and failure response features of slope and stope rocks","20113314235019","","Yin, Guangzhi (1, 2, 3); Li, Xiaoshuang (1, 3); Wei, Zuoan (1, 2); Li, Yaoji (3); Wang, Qingsheng (3) ","(1) College of Resources and Environmental Sciences, Chongqing University, Chongqing 400044, China (2) Lab. for Exploitation of Southwest Resources and Environmental Disaster Control Eng. of Min. of Edu., Chongqing University, Chongqing 400044, China (3) Yunnan Phosphate Chemical Group Co. Ltd., Jinning, Yunnan 650600, China ","Li, X.(xsli2011@126.com) ","Yanshilixue Yu Gongcheng Xuebao/Chinese Journal of Rock Mechanics and Engineering","Yanshilixue Yu Gongcheng Xuebao","","Academia Sinica","30","SUPPL. 1","2913-2923","May 2011","","","2011","Chinese","10006915","","","","","","","","","","YLGXF5","Journal article (JA)","Based on the gently inclined medium thick phosphate layer of the deep part of the east mining section of pithead #6 of Jinning phosphate mine of Yunnan phosphate chemical group Co., Ltd., the similar simulation model experiment for the transition from open pit to underground mining is carried out by using the mine pressure plane stress similar simulation experimental frame in College of Resources and Environmental Sciences, Chongqing University. The experimental results show as follows: (1) Affected by the underground mining, the stress distribution of the top, lumbar and bottom of open pit slope has readjusted; with the expanding of mining range, it presents a dynamic change trend that being in compression, then the compressive stress increases, finally being in tension in whole. Because of the supporting protective effect of boundary pillar, the vertical sink of open pit slope is very small after underground mining. (2) After the extraction of underground phosphate, a abutment pressure zone in a certain area of roof which is behind and in front of the underground goaf is formed; but in the area of roof which is close to upper side of underground goaf, a roof stress-relaxation zone appears. And at the same time, in the area of floor which is close to lower part of underground goaf, a floor stress-relaxation zone appears. The stress-relaxation zone expands gradually and the roof abutment pressure zone moves forward dynamically with the advance of extracting along the inclination extension of phosphate layer. (3) Due to the influence of mining, the roof and floor surrounding rocks near the goaf both have different degrees of deformation, the roof strata have different degrees of subsidence and the roof strata have different degrees of rising. The maximum subsidence point of roof and the maximum rising point of floor are located in the centre of underground goaf which is a little close to the lower part, and they moves forward dynamically with the advance of extraction. And the integral shapes of subsidence curve and rising curve of rock stratum are both tend to be bowl shape when the underground mining of phosphate reaches fully mining. Taking the goaf as center, with the increase in the distance from it along vertical and horizontal direction, the deformation of roof and floor strata are both monotone decreasing. (4) When the mining advances to the fault fracture zone and its influence region, the fault fracture zone is activated, it appears slipping and shear fracture along faulted interface. The experimental results have great significance for field engineering of the gently inclined medium thick phosphate layer of the deep part of the east mining section of pithead #6 of Jinning phosphate mine of Yunnan phosphate chemical group Co., Ltd. and similar mines transition from open pit to underground mining.","23","Open pit mining","Abutments (bridge) - Compressive stress - Deformation - Extraction - Floors - Fracture - Mine roof control - Mining engineering - Phosphate mines - Rocks - Roofs - Stoping - Stress relaxation - Subsidence","Chongqing University - Deformation and failures - Environmental science - Fault fracture zones - Similar simulation - Simulation studies - Transition from open pit to undergrounds - Underground mining","401.1 Bridges - 402 Buildings and Towers - 483.1 Soils and Soil Mechanics - 502.1 Mine and Quarry Operations - 505.1 Nonmetallic Mines - 506 Mining Engineering, General - 802.3 Chemical Operations - 931 Classical Physics; Quantum Theory; Relativity - 951 Materials Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Gold Leaching from Printed circuit Board Scrap with Thiosulfate","20183505761332","","Xiang, Pengzhi (1); Zhang, Yongming (1); Liu, Qiong (1) ","(1) School of Chemical Engineering, Yunnan Open University, Kunming; 650222, China ","Liu, Qiong(285892335@qq.com) ","IOP Conference Series: Materials Science and Engineering","IOP Conf. Ser. Mater. Sci. Eng.","","Institute of Physics Publishing","394","2","","August 8, 2018","2018 5th International Conference on Advanced Composite Materials and Manufacturing Engineering - 1. Chemical Composed Materials and Biomaterials","2 of 5","2018","English","17578981","1757899X","","","10.1088/1757-899X/394/2/022001","022001","2018 5th International Conference on Advanced Composite Materials and Manufacturing Engineering, ACMME 2018","June 16, 2018 - June 17, 2018","Xishuangbanna, Yunnan, China","138696","","Conference article (CA)","Metals, such as Au, Ag, Cu, Sn and Ni can be found in the printed circuit boards (PCB). According to this, the aims of this work investigates gold leaching from the PCBs of mobile phones using thiosulphate gold leaching. The effects of various factors on the leaching such as leaching time, and so on in thiosulfate leaching system were discussed. The optimum leaching conditions were as follows; leaching time was 4h, leaching temperature was 25 °C, thiosulfate concentration was 0.5moll-1, ammonia concentration was 1.2moll-1, copper ion concentration was 0.04moll-1, slurry pH was 10, stirring speed was 300rpm, Na2SO3 concentration was 0.1moll-1 respectively. The gold leaching ratio of 95.3% was achieved. © Published under licence by IOP Publishing Ltd.","12","Printed circuit boards","Ammonia - Biomaterials - Bridge decks - Composite materials - Gold - Leaching - Manufacture - Metal ions - Sodium compounds - Sodium sulfite - Sulfur compounds - Timing circuits","Ammonia concentrations - Gold leaching - Optimum leaching conditions - Printed circuit board scrap - Printed circuit boards (PCB) - Stirring speed - Thiosulfate leaching - Thiosulphates","401.1 Bridges - 462.5 Biomaterials (including synthetics) - 531.1 Metallurgy - 537.1 Heat Treatment Processes - 547.1 Precious Metals - 713.4 Pulse Circuits - 802.3 Chemical Operations - 804.2 Inorganic Compounds - 951 Materials Science",,"Number: 2018js377, Acronym: -, Sponsor: Science Research Foundation of Yunnan Education Bureau; ","The authors gratefully acknowledged the financial support by the Science Foundation of Yunnan education department (2018js377), * Corresponding author: LIU qiong, email: 285892335@qq.com.","Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Soil erosion in the Buyuan basin, Upper Mekong: Based on RS/GIS and RUSLE","20113614292196","","Zhong, Ronghua (1); Xing, Yumin (1); Su, Bin (1); Fu, Kaidao (1); He, Daming (1) ","(1) Asian International Rivers Center, Yunnan University, Kunming, 650091, China ","Zhong, R. ","2011 International Conference on Remote Sensing, Environment and Transportation Engineering, RSETE 2011 - Proceedings","Int. Conf. Remote Sens., Environ. Transp. Eng., RSETE - Proc.","","IEEE Computer Society","","","1577-1580","2011","2011 International Conference on Remote Sensing, Environment and Transportation Engineering, RSETE 2011 - Proceedings","","2011","Chinese","","","","9781424491711","10.1109/RSETE.2011.5964588","5964588","","","","","","Conference article (CA)","Revised Universal Soil Loss Equation (RUSLE) associated with GIS/RS technology has been widely applied to estimate regional soil loss around the world. However, In the Buyuan river basin, the largest tributary within the Upper Mekong, little work has been conducted to assess the situation of soil erosion, though it plays considerable roles for sediment supply to the Lower Mekong after cascade dams have been built in the mainstream of upper Mekong. This work employed RUSLE with GIS/RS to investigate soil erosion in the Buyuan basin during 1989-1999. Results indicate that the total area of soil erosion is larger, accounting for 90% of the total catchment area; annual average erosion modulus of 1989 is 19.996 (t/(km2· a)), and 17.364 (t/(km2· a)) in 1999; soil erosion load is about 1.53 × 107t and 1.33 × 107t in 1989 and 1999 respectively; According to the Standards for classification and gradation of soil erosion in China, slight and light erosions occupy most area of the basin and increase by 193.99 km2and 0.22×106t from 1989 to 1999. During the period, On the contrary, the other classifications (i.e. medium, strong, extremely strong and acute) of erosion reduce by 193.99 km2and 2.24×106t respectively. Generally, the situation of soil erosion in this tributary basin was becoming better due to effective contemporaneous the soil and water conservation measures. © 2011 IEEE.","18","Soil conservation","Catchments - Erosion - Geographic information systems - Remote sensing - Sediment transport - Soils - Water conservation - Watersheds","River basins - RS/GIS - RUSLE - Soil erosion - Upper Mekong","444 Water Resources - 444.1 Surface Water - 483.1 Soils and Soil Mechanics - 903.3 Information Retrieval and Use",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Dynamical behavior in a differential-algebraic algal blooms model","20084011616763","","Zhang, Qingling (1, 2); Liu, Chao (1, 2) ","(1) Institute of Systems Science, Northeastern University, Shenyang, Liaonig 110004, China (2) Key Laboratory of Integrated Automation of Process Industry, Ministry of Education, Northeastern University, Shenyang, Liaonig 110004, China ","Zhang, Q.(qlzhang@mail.neu.edu.cn) ","Proceedings of the 27th Chinese Control Conference, CCC","Proc. Chin. Control. Conf., CCC","Chinese Association of Automation; Chinese Association of Automation Kunming Univ. Sci. Technol.; Technical Committee on Control Theory; Yunnan Division","IEEE Computer Society","","","757-761","2008","Proceedings of the 27th Chinese Control Conference, CCC","","2008","English","","","","9787900719706","10.1109/CHICC.2008.4605893","4605893","27th Chinese Control Conference, CCC","July 16, 2008 - July 18, 2008","Kunming, Yunnan, China","73759","","Conference article (CA)","In this paper, we consider a differential-algebraic model which links the outbreak and biological control strategy of algal blooms. In the proposed mathematical model, two interacting algal species are investigated by a two-species Lotka-Vol terra competition differential model, and an algebraic equation is presented to study the economic interest of harvest effort on some algal. The occurrence mechanism of algal blooms is revealed by analyzing the local stability of the proposed model system at the interior equilibrium. Furthermore, the instability mechanism of the proposed model system due to the variation of economic interest of harvesting is studied. With the purpose of eliminating the algal blooms and maintaining the economic interest of harvesting at an ideal level, a biological control strategy corresponding to a state feedback controller in the proposed model system is designed. Finally, a numerical simulation is carried out to show the consistency with theoretical analysis obtained in this paper.","29","Algebra","Harvesting - State feedback","Algal blooms - Biological controls - Differential algebraic - Differential algebraic models - Differential models - Economic interests - Instability mechanisms - State feedback controller","731.1 Control Systems - 821.3 Agricultural Methods - 921.1 Algebra",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
