Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Metamorphism and deformation of the mengdong group-complex in Southeastern Yunnan Province and their Tectonic Implications","20170803373929","","Tan, Hongqi (1, 2); Liu, Yuping (3) ","(1) College of Earth Science, Chengdu university of technology, Chengdu; Sichuan; 610059, China (2) Institute of Multipurpose Utilization of Mineral Resources, CAGS, Chengdu; Sichuan; 610041, China (3) State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Sciences, Guiyang; 550002, China ","Liu, Yuping(liuyuping@vip.gyig.ac.cn) ","Dizhi Xuebao/Acta Geologica Sinica","Dizhi Xuebao/Acta Geol. Sinica","","Geological Society of China","91","1","15-42","January 15, 2017","","","2017","Chinese","00015717","","","","","","","","","","","Journal article (JA)","The Mengdong Group-Complex is a series of Precambrian metamorphic sedimentary and magmatic complex cropped out in the Laojunshan area,southeastern Yunnan Province. For its peculiar location, the Mengdong Group-Complex has the important scientific significance to understand the tectonics of SE Yunnan,and even of South China and Tethys. In order to probe the metamorphism and deformation characteristics,by means of microscale observation such as optical microscope, electron microscope and electron probe,etc.,the characteristics of metamorphic-deformation have been studied in details. The results show that the macro styles of the Mengdong Group-Complex contain fold bedding,syntectonic secrete crystal veins,asymmetric shear lens,decollement sub-ductile structures,and the micro structures consist of mica fish,kink,quartz rectangular bank. Microscopic structure statistics data indicate that the Mengdong Group-Complex experienced the squeezing and stressing process in the directions of NE-SW,SE-NW,E-W and S-N,of which the result is similar to macro and micro structure.Meanwhile,the temperature of garnet-biotite mineral pairs in schist is 429 in average and the pressure of the schist is 0.5GPa. The temperature of tourmaline-biotite temperature in gneiss is 546 in average,corresponding to typical assemblages of the high green schist-low amphibolites facies. The U-Pb dating of titanite and rutile mineral suggests that the major metamorphism and deformation events occurred around ca. 236Ma and 170Ma.The above evidence shows that the Mengdong Group-Complex has experienced many metamorphic-deformation, and the principal stress of metamorphic-deformation (SE-NW) controls macrostructure framework of metamorphic Group-Complex(236Ca.), but S-N and E-W may be the directions of the sub-strain matched with the principal stress and NE-SW may be another direction after main metamorphic-deformation and age is confined to 170Ma. On behalf of the Laojunshan dome of early Yanshanian extensional-shear activity. Combined with other geochronological data,the Mengdong Group-Complex had undergone successively the large-scale thrust events in early Indosinian,the extension-shearing events in later Indosinian and early Yanshannian,and the contact metamorphism in later Yanshannian. Based on the study above, it can be outlined that the dynamic background of these metamorphic-deformation events is the Indosinian event, which is controlled the main features of the Mengdong Group-Complex. Laojunshan uplift of the dome began to activate in 236Ma,in consistent with the time of Tethys closure and collision, and stretched to 170Ma,after collapse of dome. NE directions widely developed klippe and offsite rock in Indosinian Wenshan-Malipo imply that pre-Indosinian formation belongs to the Mengdong Group-Complex and should be a set of foreigner rocky Nappe from Northern Vietnam. Therefore, the above results provide evidence for the study of tectonic evolution in the west of South China. © 2017, Science Press. All right reserved.","100","Deformation","Binary alloys - Calcium compounds - Domes - Fabrics - Geochronology - Lead alloys - Mica - Microstructure - Oxide minerals - Silicate minerals - Tectonics - Titanium dioxide - Uranium alloys","Chronology - Laojunshan - Mengdong Group-Complex - Southeastern Yunnan - Temperature gauges","408.2 Structural Members and Shapes - 481.1 Geology - 482.2 Minerals - 546.1 Lead and Alloys - 547 Minor, Precious and Rare Earth Metals and Alloys - 804.2 Inorganic Compounds - 819.4 Fiber Products - 951 Materials Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research on the cusp-catastrophic of the stability of the red beds landslide in Western Yunnan","20112714114960","","Sun, Feng (1, 2, 3); Kong, Jiming (1, 2) ","(1) Key Laboratory of Mountain Hazards and Surface Process, Chinese Academy of Science, Chengdu 610041, China (2) Institute of Mountain Hazards and Environment, Chinese Academy of Science, Chengdu 610041, China (3) Graduate University of Chinese Academy of Sciences, Beijing 100101, China ","Sun, F.(iamsunfeng12345@sina.com) ","Advanced Materials Research","Adv. Mater. Res.","Kunming University of Science and Technology; International Association for Scientific and High Technology","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","261-263","","1645-1649","2011","Advances in Building Materials","","2011","English","10226680","","","9783037851418","10.4028/www.scientific.net/AMR.261-263.1645","","2011 International Conference on Civil Engineering and Building Materials, CEBM 2011","July 29, 2011 - July 31, 2011","Kunming, China","85320","","Conference article (CA)","The research is for the firs floods and the post-drought in Yunnan area in 2010. The strong rainfall and the hole pressure change are the red rock landslide most essential factor, so an apex post-modulus Epost which indicates the effect of pore-water pressure on stress - strain curves transition is defined at the first. By combining with the stiffness criterion of landslide is analyzed. Consequently rainfall and other conditions changes have important effects induced landslides. It union research thinks of the elephant mountain landslide area, that red rock landslide slope body displacement and the rainfall amount relations and the slope body full water area compares and the stability of slope coefficient relations, establishes one under the strong rainfall function the red rock landslide cusp sudden change model, the quota and qualitative reveals the strong rainfall to the red rock landslide trigger action. This developed model may carry out some use full knowledge to understand the disaster mechanism and the evolutional or accumulative process of hazard factors in mountain red layer of the slope stability problem, which may mean the further to advance the technique of forecasting, it can provide important reference to the disaster prevention. © (2011) Trans Tech Publications, Switzerland.","6","Slope protection","Building materials - Civil engineering - Construction equipment - Disaster prevention - Drought - Floods - Landforms - Landslides - Pressure effects - Rain - Research - Rocks - Stability - Stress-strain curves","Developed model - Instability model - Pore-water pressures - Pressure change - Red bed - Red layer of the landslide - Rock landslide - Slope-stability problems - Stability of slopes - Sudden change - The firs drought and the post-floods - Water areas - Western yunnan","483.1 Soils and Soil Mechanics - 484.1 Earthquake Measurements and Analysis - 801 Chemistry - 901.3 Engineering Research - 961 Systems Science - 914.1 Accidents and Accident Prevention - 931 Classical Physics; Quantum Theory; Relativity - 931.1 Mechanics - 951 Materials Science - 921 Mathematics - 481.1 Geology - 443.3 Precipitation - 405.1 Construction Equipment - 409 Civil Engineering, General - 411 Bituminous Materials - 412 Concrete - 413 Insulating Materials - 414 Masonry Materials - 415 Metals, Plastics, Wood and Other Structural Materials - 421 Strength of Building Materials; Mechanical Properties",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Studies on predicting distribution of guava fruit fly in Yunnan province based on the genetic neural model","20120814795924","","Ni, Yuanping (1); Liu, Xiaofei (2); Ye, Hui (2) ","(1) School of Information Engineering and Automation, Kunming University of Science and Technology, Kunming 650500, China (2) School of Life Sciences, Yunnan University, Kunming 650091, China ","Ye, H.(yehui@ynu.edu.cn) ","Advanced Materials Research","Adv. Mater. Res.","International Science and Education Researcher Association (ISER); Beijing Gireida Education Research Center; VIP-Information Conference Center","Trans Tech Publications, P.O. Box 1254, Clausthal-Zellerfeld, D-38670, Germany","459","","224-228","2012","IISME2012","","2012","English","10226680","","","9783037853566","10.4028/www.scientific.net/AMR.459.224","","2012 2nd International Conference on Industry, Information System and Material Engineering, IISME 2012","March 17, 2012 - March 18, 2012","Wuhan, China","88595","","Conference article (CA)","Based on discussing the advantages of improving genetic algorithm and analyzing the defects of back propagation neural network, we presented the genetic neural model. The simulating data proved that the genetic neural model was able to realize parallel search and could get faster searching speed during random searching optimizaiton. The model was applied to predicting distribution of guava fruit fly. The experimental results show that the model can predict distribution of the fly which is consistent with the practical distribution. The model is very useful in practice. It is worthwhile to refer the model to predicting similar insects. © (2012) Trans Tech Publications, Switzerland.","6","Forecasting","Artificial intelligence - Neural networks","Back propagation neural networks - Distribution - Fruit flies - Guava fruit fly - Neural models - Parallel search - Predicting - Searching speed - Yunnan province","723.4 Artificial Intelligence - 921 Mathematics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Engineering practical method for PMU placement of 2010 Yunnan power grid in China","20101712892027","","Yang, Yi (1); Shu, Hongchun (1); Yue, Lili (2) ","(1) Faculty of Electric Power Engineering, Kunming University of Science and Technology, Yunnan Kunming 650051, China (2) Kunming Power Supply Design Co., Ltd, Yunnan Kunming 650011, China ","Yang, Y.(yjs008@kmust.edu.cn) ","1st International Conference on Sustainable Power Generation and Supply, SUPERGEN '09","Int. Conf. Sustainable Power Gener. Supply, SUPERGEN","","IEEE Computer Society","","","","2009","1st International Conference on Sustainable Power Generation and Supply, SUPERGEN '09","","2009","English","","","","9781424449347","10.1109/SUPERGEN.2009.5348345","5348345","1st International Conference on Sustainable Power Generation and Supply, SUPERGEN '09","April 6, 2009 - April 7, 2009","Nanjing, China","79815","","Conference article (CA)","This paper proposes a pressing and viable method for power system PMU placement, which is based on the project practical view. The proposed method does not pursue the completely observation, it proposes a practical method which considers the system's main net framework and its key nodes observation. According to the concept of indirect observation, and based on the project practical view, and the MST and SA method, it deploys PMU on the main net framework and its key buses, and it also improved the state estimation with SCADA/EMS measurement and PMU measurement. Then the proposed method is validated by case studies and it is also tested in Yunnan power grid. The comparison results demonstrate that the proposed method is effective. It is propitious to the power system analysis, and it has some advanced points such as strong maneuverability and small investment, so the proposed method is practicable.","20","Phasor measurement units","Electric power transmission networks","Comparison result - Indirect observation - PMU measurements - Power system analysis - Practical method - Project practicability - Small investments - Yunnan power grid","706.1.1 Electric Power Transmission - 942.2 Electric Variables Measurements",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Deep electrical resistivity structure of Sanjiang Area of west Yunnan and its significance","20173304042288","","Yu, Chang-Qing (1); Zhang, Gang (2); Wang, Xu-Ben (3, 4); Luo, Wei (3, 4); Li, De-Wei (3, 4); Cai, Xue-Lin (4); Guo, Zi-Ming (3) ","(1) Institute of Geology, Chinese Academy of Geological Sciences, Beijing; 100037, China (2) School of Environment and Resource, Southwest University of Science and Technology, Mianyang; Sichuan; 621010, China (3) Institute of Geophysics, Chengdu University of Technology, Chengdu; 610059, China (4) Key Lab of Earth Exploration & Infomation Techniques of Ministry of Education, Chengdu University of Technology, Chengdu; 610059, China ","Zhang, Gang(zg@swust.edu.cn) ","Acta Geophysica Sinica","Acta Geophys. Sin.","","Science Press","60","6","2385-2396","June 1, 2017","","","2017","Chinese","00015733","","","","10.6038/cjg20170628","","","","","","","Journal article (JA)","A 350 km long-period Magnetotelluric profile is placed along Yinjiang-Yaoan. Altogether 69 broadband magnetotelluric sounding stations and 19 long-period magnetotelluric sounding stations were laid. After pre-treatment, qualitative analysis, and two-dimensional inversion of the observed field data by several data-processing methods, the crust and upper mantle electrical resistivity model along the profile is obtained. An analysis is made on the electrical resistivity structure of the main land blocks and faults, and the resistivity model reveals that there widely exist low resistivity zones in the crust in Sanjiang area at the Southeast edge of Qinghai-Tibet Plateau, the low resistivity zones differ in burial depth and thickness from east to west, and there exist massive crust-mantle low resistivity zones in Baoshan Block and central Yunnan Block. Under Tengchong block, there is a low resistivity zone in the crust with burial depth about 13~20 km and thickness about 10~17 km, which indicates there is magma chamber. Preliminarily, the ductile shear zone of Baoshan crust-mantle is taken as the deep east boundary of extrusion of the Indochina block. © 2017, Science Press. All right reserved.","47","Electric conductivity","Data handling - Magnetotellurics","Eastern boundary - Electrical resistivity structures - Extruding blocks - Magnetotelluric souding - Sanjiang area of west Yunnan","481.3 Geophysics - 701.1 Electricity: Basic Concepts and Phenomena - 723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geotechnical centrifuge modeling of super-high embankment filled by red soft soil in western yunnan province","20133616699702","","Wu, Guo Xiong (1); Zhang, Ke (1); Chen, Xiang Shou (2) ","(1) School of Civil Engineering and Architecture, ChongQingJiaoTong University, ChongQing, 400074, China (2) Chongqing Municipal design and Research Institute, Chongqing, 400012, China ","","Applied Mechanics and Materials","Appl. Mech. Mater.","","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","353-354","","851-855","2013","Advances in Civil and Industrial Engineering","","2013","English","16609336","16627482","","9783037857755","10.4028/www.scientific.net/AMM.353-356.851","","3rd International Conference on Civil Engineering, Architecture and Building Materials, CEABM 2013","May 24, 2013 - May 26, 2013","Jinan, China","99140","","Conference article (CA)","High and even super-high embankment filled by red soft soil are often used in road construction in the mountainous areas of Western Yunnan province, China. Due to the poor engineering properties of the red soil, a proper analysis of the stability of the embankment is necessary. This paper aims to analyze the deformation and stability of a typical super-high embankment by comparing the geotechnical centrifuge modeling and FLAC-2D results. The paper finally concludes that: 1) The red soft soil in Yunnan province can be used as fill material; 2) Flat slope and geo-grid can effectively restrain the deformation of the slope; 3) Geotechnical centrifuge modeling well reflect the real engineering performance of the embankment. © (2013) Trans Tech Pudlications, Switzerland.","7","Embankments","Centrifuges - Civil engineering - Convergence of numerical methods - Deformation - Soils","Engineering properties - Fill materials - FLAC-2D - Geotechnical centrifuges - Mountainous area - Real engineering - Western yunnan - Yunnan province","921.6 Numerical Methods - 802.1 Chemical Plants and Equipment - 483.1 Soils and Soil Mechanics - 483 Soil Mechanics and Foundations - 441 Dams and Reservoirs; Hydro Development - 422 Strength of Building Materials; Test Equipment and Methods - 421 Strength of Building Materials; Mechanical Properties - 409 Civil Engineering, General - 405 Construction Equipment and Methods; Surveying",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Mineralization regularity of ion-adsorption type REE deposits on Lincang granite in Yunnan Province","20193107267135","","Lu, Lei (1, 2); Wang, Denghong (1); Wang, Chenghui (1); Zhao, Zhi (1); Feng, Wenjie (1); Xu, Xiaochun (2); Yu, Feng (3) ","(1) MLR Key Laboratory of Metallogeny and Mineral Resource Assessment, Institute of Mineral Resources, Chinese Academy of Geological Sciences, Beijing; 100037, China (2) School of Resources and Environmental Engineering, Hefei University of Technology, Hefei; 230009, China (3) School of Earth Sciences and Resources, China University of Geoscience, Beijing; 100083, China ","Wang, Denghong(wangdenghong@sina.com) ","Dizhi Xuebao/Acta Geologica Sinica","Dizhi Xuebao/Acta Geol. Sinica","","Geological Society of China","93","6","1466-1478","June 15, 2019","","","2019","Chinese","00015717","","","","10.19762/j.cnki.dizhixuebao.2019181","","","","","","","Journal article (JA)","An ion-adsorption type REE (iRee) deposit have been found on Lincang granite in Yunnan province. It's a typical iRee deposit found on highland, which can be a model to find similar deposit on the similar background. Geochemical and mineralogical studies were conducted on this iRee deposit on Linchang granite in Yunnan province, in order to reveal the transport and adsorption of rare earth elements (REE) related to the ion-adsorption type mineralization. The parent rock is porphyry biotite monzogranite. REE are contained dominantly in allanite as well as in titanite, ilmenite, monazite, xenotime, apatite and zircon. REE pattern of the parent granite bigger than 150×10-6, indicates enrichment of LREE relative to HREE and no significant Ce anomaly. Weathering crust is ranging from 2 to 30 m depth, which can be separated to humid layer, completely weathering layer and partly weathering layer, REE is rich in completely weathering layer. REE content of the weathering crust is 3~5 times to parent rock. REE pattern of weathering crust is parent rock pattern alike, part of which is showing high HREE. Land shape changed and the ore body change accordingly. REE contents showing on hillside richer than which on top and foot. REE rich in deep or shallow depends on the thickness of humid layer. The terrain high in the north and low in the south, on the contrary, REE contents showing low to high. From west to east, REE contents showing higher in the middle than in both sides, and REE in the east richer than in the west. iRee deposits are located in middle-south of Lincang granite, all showing LREE rich. This region extends across mid-subtropical monsoon climate zone and tropical Rainforest monsoon climate zone, Hilly, mountainous widespread, controlled by the secondary fault, influenced by multi-stage magmatic evolution, parent rock is biotite monzogranite. REE content is controlled by landform, rich in hillside, lower in foot of hill. © 2019, Science Press. All right reserved.","30","Weathering","Adsorption - Atmospheric thermodynamics - Biotite - Deposits - Exploratory geochemistry - Granite - Ions - Mica - Mineralogy - Ore deposits - Phosphate minerals - Rare earths - Tropics - Zircon","Ion adsorption - IRee - Magmatic evolution - REE mineralization - Subtropical monsoon climate - Tropical rain forest - Weathering crust - Yunnan province","443 Meteorology - 443.1 Atmospheric Properties - 481.2 Geochemistry - 482 Mineralogy - 802.3 Chemical Operations - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Study on Controlling Factors of Formation and Evolution of Earth Forest in Yuanmou Area, Yunnan, China","20181304947817","","Luo, Penghui (1); Zhang, Shitao (1) ","(1) Kunming University of Science and Technology, No. 68 Wen Chang road, Kunming, Yunnan, China ","","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","LAMA Energy Group; LAMA Gas and Oil","Institute of Physics Publishing","95","6","","December 21, 2017","World Multidisciplinary Earth Sciences Symposium, WMESS 2017 - Session V. Atmospheric Sciences, Climatology, Glaciology, Modelling and Soft Computing in Earth Sciences, Occupational Health and Safety, Specific Sessions","6 of 6","2017","English","17551307","17551315","","","10.1088/1755-1315/95/6/062011","062011","3rd World Multidisciplinary Earth Sciences Symposium, WMESS 2017","September 11, 2017 - September 15, 2017","Prague, Czech republic","133094","","Conference article (CA)","Earth forest is a kind of unique landscape. The earth forest whose formation, development and evolution is affected by many factors. This paper deeply analyses the causes and characteristics of the formation and evolution of earth forest from four aspect of tectonic movement, composition and structure, climate and human activities. © 2017 Institute of Physics Publishing. All rights reserved.","10","Earth (planet)","Earth sciences - Forestry - Industrial hygiene - Soft computing","Controlling factors - Formation and evolutions - Human activities - Tectonic movements - Yunnan , China","461.7 Health Care - 723 Computer Software, Data Handling and Applications",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Yunnan Dehong pre-warning information system based on GIS for flood damage on roads","20103313148457","","Lin, Gang-Yong (1); Chen, Qin Yan (2); Meng, Yi (2); Yao, Qinghua (2) ","(1) School of Information and Electronics, East China Institute of Technology, 344000, China (2) Transportation Research Institute of Yunnan Province, 650011, China ","Lin, G.-Y. ","Key Engineering Materials","Key Eng Mat","China and Key Engineering Materials Journal; Huazhong Normal University; Intelligent Inf. Technol. Appl. Res. Assoc.","Trans Tech Publications Ltd","439-440","","1048-1051","2010","Advanced Measurement and Test X","","2010","English","10139826","","0878492712","9780878492718","10.4028/www.scientific.net/KEM.439-440.1048","","2010 International Conference on Advanced Measurement and Test, AMT 2010","May 15, 2010 - May 16, 2010","Sanya, China","81398","KEMAEY","Conference article (CA)","To build a real-time alerting system of road damages caused by flood in Dehong autonomous prefecture, Yunnan Province. Base on the Yunnan Traffic system network, to grab data from WebPages and collect information related to road damage in Dehong autonomous prefecture, and then combine with the expert analyzing system with the function of artificial data modifying and self- learning, so as to predict more than 70% of the road damages from floods and save time for rescuing. © 2010 Trans Tech Publications.","7","Flood damage","Geographic information systems - Information systems - Information use - Roads and streets","Alerting systems - Analyzing system - Artificial data - Pre-warning - Self-learning - Traffic systems - Warning information system - Yunnan province","406.2 Roads and Streets - 903.3 Information Retrieval and Use",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research history and prospecting potential of gold deposits in Dongchuan Area, Yunnan, China","20171803614288","","Huang, Chaowen (1, 2); Zhang, Shugen (1, 2) ","(1) Key Laboratory of Metallogenic Prediction of Nonferrous Metals and Geological Environment Monitoring, Ministry of Education, Central South University, Changsha; 410083, China (2) School of Geosciences and Info-Physics, Central South University, Changsha; 410083, China ","","IOP Conference Series: Earth and Environmental Science","IOP Conf. Ser. Earth Environ. Sci.","","Institute of Physics Publishing","59","1","","April 18, 2017","2nd International Conference on Advances in Energy Resources and Environment Engineering","1 of 1","2017","English","17551307","17551315","","","10.1088/1755-1315/59/1/012018","012018","2016 2nd International Conference on Advances in Energy Resources and Environment Engineering, ICAESEE 2016","December 30, 2016 - December 31, 2016","Guangzhou, China","127353","","Conference article (CA)","The Dongchuan area in China is part of the Sichuan-Yunnan-Guizhou polymetallic metallogenic field and contains extensive ore-deposits. Although gold was first discovered in the area in the 1990s, gold exploration and research are currently limited; only five areas have currently been identified as containing gold deposits with reserves of more than 20 tons. However, the area is believed to have considerable prospecting potential. Gold deposits mainly occurring in the wall of the rock mass have been found in the upper-middle section of the Pingdingshan Group to the lower-bottom section of the Yinming Group in relation to the intrusive action and development of sodium diorite. It has been determined that the core of the anticline complex and its nearby fault zone are the major ore hosting structures and that gold-deposit prospecting should be conducted around the N-S compressive shear zone. In this study, sites are determined that have certain characteristics accompanied by a high degree of rock formation and complete assemblages of lithological composition; these are considered to be locations conducive to the prospecting of gold deposits. © Published under licence by IOP Publishing Ltd.","10","Gold deposits","Deposits - Economic geology - Energy resources - Lithology - Sodium deposits","Fault zone - Gold exploration - Lithological composition - Middle section - Polymetallic - Research history - Rock formations - Yunnan , China","481.1 Geology - 504.1 Light Metal Mines - 504.3 Heavy Metal Mines - 525.1 Energy Resources and Renewable Energy Issues",,,,"Open Access","Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The emplacement of granites in Nujiang-Gaoligong belt, Western Yunnan, and response to the evolvement of Neo-Tethys","20114214432134","","Yang, Qi-Jun (1); Xu, Yi-Gang (2) ","(1) Earth Science College, Guilin University of Technology, Guilin 541004, Guangxi, China (2) Guangzhou Institute of Geochemistry, Chinese Academy of Sciences, Guangzhou 510640, China ","Yang, Q.-J.(qijunyang@glite.edu.cn) ","Jilin Daxue Xuebao (Diqiu Kexue Ban)/Journal of Jilin University (Earth Science Edition)","Jilin Daxue Xuebao (Diqiu Kexue Ban)","","Jilin University Press","41","5","1353-1361","September 2011","","","2011","Chinese","16715888","","","","","","","","","","JDXDA8","Journal article (JA)","Granites occurred in the Gaoligong tectonic belt were controlled by Nujiang deep fault. The granites emplaced in SN direction as long and narrow lens. Far away from the Nujiang fault, the granite is massive structure and medium to coarse-grained texture. Near to the fault, granites are banded structure and mylonitic texture. The SHRIMP age of zircon from granites is 124-118 Ma. As well, the40Ar/39Ar dating of biotite from granitic mylonites is 18-10 Ma, same with the deformed age of mylonitic granites from Chayu, which is on the north location of this tectonic belt. The granite belt changes younger from 76 Ma in northeast to 37 Ma in the southwest. This indicates that these plutonic units intruded in order. All these above proposed that the granites in the tectonic belt from Bomi-Chayu to Gaoligong crystallized in 124-118 Ma. The strike-slip peak time of Nujiang deep fault is 18-10 Ma. In this period, the slide in large scale took place in Atyn Tagh fault, Ailaoshan-Honghe fault. There are also many rifts occurred on the south edge of Lhasa block. These coupled with collision of India-Asia and extrusion of India to NNE direction. The granites in the Gaoligong belt are responsive to the whole process of India-Asia collision.","21","Granite","Mica - Silicate minerals - Strike-slip faults - Tectonics - Zircon","Age of strike-slip - Banded structures - Coarse-grained - India-Asia collision - Massive structures - Neo-Tethys - Tectonic belts - Western yunnan","481.1 Geology - 482.2 Minerals - 482.2.1 Gems - 484.1 Earthquake Measurements and Analysis",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Anti-seepage performance for oily pollutants in compacted clay layer of Yunnan Province, China","20193607400715","","Liu, Yulong (1, 2); Wu, Weiyang (3, 4); Fan, Junxin (1, 2); Chen, Honghan (3) ","(1) State Key Laboratory of Petroleum Pollution Control, Beijing; 102206, China (2) Research Institute of Safety and Environmental Technology, China National Petroleum Corporation, Beijing; 102206, China (3) Beijing Key Laboratory of Water Resources and Environmental Engineering, China University of Geosciences(Beijing), Beijing; 100083, China (4) Henan Branch, China National Geological Exploration Center of Building Material Industry, Xinyang; 464000, China ","","Earth Science Frontiers","Earth Sci. Front.","","Science Frontiers editorial department","26","4","273-278","July 1, 2019","","","2019","Chinese","10052321","","","","10.13745/j.esf.sf.2019.5.26","","","","","","","Journal article (JA)","In the current design of anti-seepage projects using compacted clay layers (CCL) against oily pollutants, the criterion that the hydraulic conductivity of water in CCLs' should be less than 10-7 cm/s may be abused. In this paper, we performed oil (0# diesel and 93# gasoline) and water alternate seepage through CCLs of Yunnan Province, China. The results show that (1) under different seepage pressure, the hydraulic conductivity of water ranged (0.41-2.52)×10-8 cm/s, indicating the Yunnan clay can be used as natural anti-seepage lining; (2) critical hydraulic gradients for 0# diesel and 93# gasoline seepage through water-saturated CCLs were 0.05 and 0.02 MPa, respectively; once the critical hydraulic gradient was broken, the permeability of CCL increased rapidly and hydraulic conductivity of oily pollutants was 1-3 orders of magnitude higher than that of water; (3) in the process of water seepage through 0# diesel or 93# gasoline filled CCLs, the hydraulic conductivity of water was (10-7-10-6) cm/s; oil-soaked CCLs could not serve as anti-seepage lining again; and (4) the current standard for anti-seepage design against oily pollutant requires that hydraulic conductivity of water in CCL to be less than 1×10-7 cm/s, which is not applicable; the level of CCLs' anti-seepage performance should be improved. © 2019, Editorial Office of Earth Science Frontiers. All right reserved.","21","Hydrocarbon seepage","Diesel engines - Gasoline - Hydraulic conductivity - Water pollution","Anti-seepage - Compacted clay layers - Critical hydraulic gradient - Diesel - Orders of magnitude - Seepage pressure - Water seepage - Yunnan province","453 Water Pollution - 523 Liquid Fuels - 612.2 Diesel Engines - 632.1 Hydraulics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geochemistry of Late Permian coals from the Yantang mine in Xuanwei, Yunnan, China","20134016818301","","Wang, Juan (1, 2); Shao, Long Yi (1); Li, Meng (1); Gao, Cai Xia (1) ","(1) College of Geoscience and Surveying Engineering, China University of Mining and Technology, Beijing, 100083, China (2) Institute of Resources and Environment, Henan Polytechnic University, Jiaozuo, Henan, 454000, China ","","Advanced Materials Research","Adv. Mater. Res.","","Trans Tech Publications Ltd, Kreuzstrasse 10, Zurich-Durnten, CH-8635, Switzerland","734-737","","85-88","2013","Resources and Sustainable Development","","2013","English","10226680","","","9783037857441","10.4028/www.scientific.net/AMR.734-737.85","","2013 2nd International Conference on Energy and Environmental Protection, ICEEP 2013","April 19, 2013 - April 21, 2013","Guilin, China","99790","","Conference article (CA)","16 samples included coals, roofs, floors and tonstein of Late Permian collected from Yantang mine, Xuanwei were characterized through a petrographic and geochemical investigation. The results showed that, Yantang coals are medium degree of coalification bituminous coals; between gas coal and rich coal; have middle to high ash yields; extraordinarily low sulphur except B2-4, and dominanted by pyritic sulphur. Yantang coals are mainly composed of vitrinite and inertinite. The major minerals are clay minerals and quartz, followed with calcite, pyrite, illite and so on. The contents of Cu, W, Zr and V in Yantang mine were higher than the coals of national and Permian of southern China. Pearson correlation analysis results show that Be, Ni, Tl, Th, Li, Ga, Cs, Zr and Hf and ash yields significantly related at the 90% confidence level (r=0.51-0.79), and it indicate the nine elements are combined in minerals in the coal or related with minerals closely. © (2013) Trans Tech Publications, Switzerland.","8","Zirconium","Beryllium - Bituminous coal - Coal - Geochemistry - Minerals - Quartz - Sulfur - Trace elements","Confidence levels - Geochemical investigations - Late Permian - Late permian coal - Low sulphurs - Pearson correlation analysis - Southern China - Yunnan , China","481.2 Geochemistry - 482.2 Minerals - 524 Solid Fuels - 549 Nonferrous Metals and Alloys - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 804 Chemical Products Generally",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
