Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Automatic deforestation detection using time series Landsat images in a tropical forest of China","20140917389180","","Pang, Yong (1); Zhang, Lianhua (1, 2); Huang, Chengquan (3); Yu, Xinfang (4); Li, Zengyuan (1) ","(1) Institute of Forest Resource Information Techniques, CAF, Beijing 100091, China (2) Guangxi Forest Inventory and Planning Institute, Nanning 530011, China (3) Department of Geographical Sciences, University of Maryland, College Park, MD 20742, United States (4) Institute of Geographical Sciences and Natural Resources Research, CAS, Beijing 100101, China ","Pang, Y.(pangy@ifrit.ac.cn) ","International Geoscience and Remote Sensing Symposium (IGARSS)","Dig Int Geosci Remote Sens Symp (IGARSS)","Geoscience and Remote Sensing Society (IEEE GRSS); The Institute of Electrical and Electronics Engineers,","Institute of Electrical and Electronics Engineers Inc.","","","3872-3875","2013","2013 IEEE International Geoscience and Remote Sensing Symposium, IGARSS 2013 - Proceedings","","","2013","English","","","","9781479911141","10.1109/IGARSS.2013.6723677","6723677","2013 33rd IEEE International Geoscience and Remote Sensing Symposium, IGARSS 2013","July 21, 2013 - July 26, 2013","Melbourne, VIC, Australia","102722","IGRSE3","Conference article (CA)","In this paper, we compared two versions of the Vegetation Change Tracker (VCT) algorithm, one based on the Integrated Forest Index (IFI) and the other on Disturbance index (DI) derived using the tasseled cap transformation. Time series Landsat ETM+ data from 1999 to 2010 were used in a tropical site of Xishuangbanna, Yunnan province of China. The results were evaluated using 376 field plots. The accuracies of IFI-VCT and DI-VCT are 82.7% and 79.9%, respectively. These two algorithms had different performances in different areas. The DI enhanced the separability between some tall agriculture and forest. Haze and seasonality affect DI result more than IFI. © 2013 IEEE.","7","Remote sensing","Deforestation - Geology - Time series - Tropics","Disturbance index - Integrated forest index - Landsat images - Tasseled cap transformation - Tropical forest - Vegetation change - Xishuangbanna - Yunnan province","443 Meteorology - 481.1 Geology - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Polystage deformation of the Gaoligong metamorphic zone: Structures, 40Ar/39Ar mica ages, and tectonic implications","20121114867007","","Zhang, Bo (1); Zhang, Jinjiang (1); Zhong, Dalai (2); Yang, Liekun (2); Yue, Yahui (3); Yan, Shuyu (1) ","(1) The Key Laboratory of Orogenic Belts and Crustal Evolution, School of Earth and Space Sciences, Peking University, Beijing 100871, China (2) Institute of Geology and Geophysics, Chinese Academy of Sciences, Beijing 100029, China (3) Key Laboratory of Continental Collision and Plateau Uplift, Institute of Tibetan Plateau Research, Chinese Academy of Sciences, Beijing 100085, China ","Zhang, B.(geozhangbo@pku.edu.cn) ","Journal of Structural Geology","J. Struct. Geol.","","Elsevier Ltd, Langford Lane, Kidlington, Oxford, OX5 1GB, United Kingdom","37","","1-18","April 2012","","","","2012","English","01918141","","","","10.1016/j.jsg.2012.02.007","","","","","","","Journal article (JA)","The Gaoligong metamorphic zone is located southeast of the Eastern Himalayan Syntaxis in western Yunnan, China. The zone is characterized by four stages of deformation (D1-D4). D1 structures record early compressive deformation during the Indosinian orogeny, which formed tight to isoclinal F1 folds of bedding with a penetrative S1 foliation developed parallel to fold axial planes. Mid-crustal horizontal shearing during D2 resulted in overprinting of D1 structures. D1 and D2 structures are associated with granulite facies metamorphism. D3 doming resulted in late crustal thickening and the development of a regional NW-SE trending F3 antiform. Synchronous with or slightly subsequent to D3 deformation, the zone experienced D4 ductile strike-slip shearing, resulting in its exhumation to shallow crustal levels and retrograde metamorphism. Granitic D4 mylonites predominantly yield 40Ar/39Ar mica ages of 15-16 Ma, indicating that D4 dextral strike-slip shearing occurred in the Miocene. Weakly deformed leucogranite and protomylonite yield 40Ar/39Ar ages of 10-11 Ma, suggesting that ductile strike-slip shearing continued to the Late Miocene. The new 40Ar/39Ar data indicate that escape-related deformation along the Gaoligong strike-slip shear zone occurred in the Miocene. In association with recent geophysical studies, and on the basis of the structural, crystal preferred orientation (CPO), and geochronological data presented in this paper, we suggest that the Gaoligong metamorphic zone formed in response to intracontinental transpression in the southeast of Tibet, characterized as intense deformation and metamorphism at middle-upper crustal levels. © 2012 Elsevier Ltd.","71","Deformation","Geochronology - Mica - Shearing - Structure (composition) - Tectonics","Axial planes - Compressive deformations - CPOs - Crustal levels - Crustal thickenings - Crystal preferred orientations - Gaoligong metamorphic zone - Granulite facies - Intense deformation - Late Miocene - Leucogranites - Miocene - Mylonites - Strike-slip shear zones - Tectonic implications - Transpression - Western yunnan","951 Materials Science - 604.1 Metal Cutting - 484.1 Earthquake Measurements and Analysis - 482.2 Minerals - 481.1 Geology - 422 Strength of Building Materials; Test Equipment and Methods - 421 Strength of Building Materials; Mechanical Properties",,"Number: 20070420065, Acronym: -, Sponsor: China Postdoctoral Science Foundation; Number: 40802050, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; Number: 40872149, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","This work was supported by the National Natural Science Foundation of China for Young Scientists (Grant numbers 40802050 and 40872149 ) and the China Postdoctoral Science Foundation (Grant number 20070420065 ). The authors thank Jacques Charvet and Zheng Yadong for critical and constructive comments, and suggestions that improved the original version of the manuscript. Wang Erqi, Xiao Wenjiao, Ding Lin, Song Shuguang, and Liu Junlai are gratefully acknowledged for their suggestions on an early version of the manuscript. We thank Dr. A. Alexander G. Webb for discussions and for help refining this manuscript. Qu Junfeng and Guo Lei are thanked for assistance with fieldwork. We are grateful to Prof. David Mainprice, Prof. Steven Reddy, Prof. Zhao Zhongyan, and Dr. Luiz F.G. Morales for helpful comments and discussions on EBSD and quartz CPOs. We gratefully acknowledge the technical help of Dr. Lai Qizhou. Constructive reviews by Prof. Joao Hippertt and Simon R. Wallis improved the manuscript. Appendix",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Carbon–oxygen isotopic covariations of calcite from Langdu skarn copper deposit, China: implications for sulfide precipitation","20145100348299","","Ren, Tao (1); Zhang, Xingchun (2); Han, Runsheng (1); Hou, Baohong (3) ","(1) Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) State Key Laboratory of Ore Deposit Geochemistry, Institute of Geochemistry, Chinese Academy of Science, Guiyang; Guizhou; 550003, China (3) Minerals & Energy Division, Primary Industries and Resources SA, GPO Box 1671, Adelaide; SA; 95000, Australia ","Ren, Tao ","Chinese Journal of Geochemistry","Chin. J. Geochem.","","Science Press","34","1","21-27","2015","","","","2015","English","10009426","","","","10.1007/s11631-014-0014-6","","","","","","CJGEEV","Journal article (JA)","The Langdu skarn copper deposit in the Zhongdian area, Yunnan Province, China, has an average Cu grade of 6.49 %. The deposit is related to a porphyry intrusion (~216 Ma), which was emplaced in the Upper Triassic sedimentary rocks of the Tumugou and Qugasi Formations. At the Langdu skarn copper deposit, carbon and oxygen isotope ratios of fresh limestones (δ18O = 3.0–5.6 ‰ relative to V-SMOW; δ13C = 24.5–25.7 ‰ relative to PDB) and partly altered limestones (δ18O = 27–7.2 to −1.9 ‰; δ13C = 11.8–15.2 ‰) indicated that the deposit was a typical marine carbonate source. Oxygen and carbon isotope values for calcites formed at different hydrothermal stages are −9.1 to 0.2 and 10.1–16.3 ‰, respectively. Moreover, the carbon–oxygen isotopic composition of an ore-forming fluid (δ18O = 5.0–9.5 ‰, δ13C = −7.3 to −5.3 ‰) suggested the presence of magmatic water, which most likely came from the differentiation or melting of a homologous magma chamber. The deposition of Calcite I may arise from metasomatism in an open system with a progressively decreasing temperature. Later, the minerals chalcopyrite, pyrrhotite, quartz and Calcite II were precipitated due to immiscibility. Water–rock interaction could potentially be responsible for Calcite III precipitation in the post-ore stage. © 2014, Science Press, Institute of Geochemistry, CAS and Springer-Verlag Berlin Heidelberg.","14","Deposits","Calcite - Carbon - Copper compounds - Copper deposits - Isotopes - Lime - Limestone - Oxygen - Sulfur compounds","Carbon and oxygen isotopes - Fluid evolution - Oxygen isotopic composition - Skarn - Skarn copper deposits - Stable isotopes - Sulfide precipitation - Yunnan province","504.3 Heavy Metal Mines - 804 Chemical Products Generally - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Geochemistry and formation mechanism of the two types of diapir in the yimen fengshan copper deposit","20145000326375","","Wang, Lei (1); Han, Runsheng (1); Hu, Yiduo (1); Mao, Jianhui (2); Huang, Jianguo (1); Tang, Guo (1) ","(1) Faculty of Land Resources Engineering/Southwest Institute of Geological Survey, Geological Survey Center for Non-ferrous Metals Resources, Kunming University of Science and Technology, Kunming; Yunnan; 650093, China (2) Shizishan Copper Mine, Yuxi Mineral Co. Inc., Yuxi; Yunnan; 651100, China ","Han, Runsheng ","Geotectonica et Metallogenia","Geotecton. Metallog.","","Science Press","38","4","822-832","November 1, 2014","","","","2014","Chinese","10011552","20959508","","","","","","","","","","Journal article (JA)","The Yimen Fengshan copper deposit is one of the typical examples of copper deposit in the Kunyang rift basin, Yunnan province, China. The ore-bodies are located in the cataclastic dolomite of the Lvzhijiang Formation which was controlled by diapir structure. This study suggests that not all diapir hosts ore-bodies. Diapir may be divided into the ore-controlling type and non-ore-controlling type. The two types of diapirs have obviously different macro-distribution, petrography, and geochemical characteristics. The rocks from the ore-controlling type diapir have composition and pre-tectonic recrystallization more complex than these of the non-ore-controlling type diapir. Moreover, the rocks in the ore-controlling type diapir are closely related to crypto-explosions as indicated by the intermediate-acid crystal tuff breccias and dacite breccias. In addition, the geochemical characteristics of rocks from the ore-controlling type diapir have higher MgO contents (3.18% to 15.64%), and widely varied FeO/Fe2O3ratios (0.43-28.50), whereas the tuffite and sericite slate from the non-ore-controlling type diapir have lower MgO contents (1.90%-3.77%,) and narrow ranges of FeO/Fe2O3ratios (0.14-0.56). Therefore, the establishment of the distinguish characteristics for the ore-controlling type and the non-ore-controlling type diapirs is very important for future exploration of the Fengshan-type copper deposit. ©, 2014, Science Press. All right reserved.",,"Ores","Copper deposits - Deposits - Geochemistry - Iron oxides - Magnesia - Petrography - Rocks","Acid crystals - Formation mechanism - Geochemical characteristic - MgO content - Ore bodies - Prospecting - Rift basin - Yunnan province","481.1.2 Petrology (Before 1993, use code 482) - 481.2 Geochemistry - 504.3 Heavy Metal Mines - 804.2 Inorganic Compounds",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Spatial distribution analyses of pre-earthquake and coseismic landslides related to the 2014 Ludian Ms 6.5 earthquake of China","20161102097750","","Tian, Yingying (1, 2); Xu, Chong (1); Chen, Jian (2) ","(1) Key Laboratory of Active Tectonics and Volcano, Institute of Geology, China Earthquake Administration, Beijing, China (2) School of Engineering and Technology, China University of Geosciences (Beijing), Beijing, China ","Xu, Chong(xuchong@ies.ac.cn) ","Emerging Economies, Risk and Development, and Intelligent Technology - Proceedings of the 5th International Conference on Risk Analysis and Crisis Response, RACR 2015","Emerg. Econ. Risk Dev. Intell. Technol. - Proc. Int. Conf. Risk Anal. Crisis Response, RACR","Society for Risk Analysis","CRC Press/Balkema","","","391-397","2015","Emerging Economies, Risk and Development, and Intelligent Technology - Proceedings of the 5th International Conference on Risk Analysis and Crisis Response, RACR 2015","","1 of 1","2015","English","","","","9781138027459","","","5th International Conference on Risk Analysis and Crisis Response, RACR 2015","June 1, 2015 - June 3, 2015","Tangier, Morocco","156899","","Conference article (CA)","On August 3, 2014, an earthquake occurred in Ludian County, Zhaotong City, Yunnan Province of China. This earthquake caused a large number of landslides. In order to carry out spatial distribution analyses of the coseismic and pre-earthquake landslides, the 44.13 km2area at the junction of Ludian, Qiaojia and Huize County along the Niulanjiang is selected as the study area. By visual interpretation of pre-earthquake images on Google Earth and 0.2 m resolution coseismic aerial photographs of the area, 284 pre-earthquake landslides and 1053 earthquake-induced landslides were recognized and mapped. Then with the aid of 10 m × 10 m resolution DEM and the GIS platform, several impact factors, such as elevation, slope aspect, earthquake intensity, and distance from drainages are used to analyze the spatial distribution of the coseismic and pre-earthquake landslides by employing two indexes include LAP (Landslide Area Percentage) and LND (Landslide Number Density). © 2015 Taylor & Francis Group, London.","28","Earthquakes","Antennas - Landslides - Risk analysis - Risk assessment - Spatial distribution - Spatial variables measurement","Aerial Photographs - Earthquake intensity - Earthquake-induced landslides - Landslide areas - Number density - Spatial distribution analysis - Visual interpretation - Yunnan province","484 Seismology - 914.1 Accidents and Accident Prevention - 921 Mathematics - 922 Statistical Methods - 943.2 Mechanical Variables Measurements",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Earthquake monitoring using fiber laser borehole seismometer","20131416173548","","Zhang, Wentao (1); Huang, Wenzhu (1, 2); Li, Fang (1) ","(1) Optoelectronics System Laboratory, Institute of Semiconductors, Chinese Academy of Sciences, P.O. Box 912, Beijing,100083, China (2) School of Mechanical Engineering, Shijiazhuang Tiedao University, 17 Beierhuan East Road, Shijiazhuang, 050043, China ","Zhang, W.(zhangwt@semi.ac.cn) ","Proceedings of SPIE - The International Society for Optical Engineering","Proc SPIE Int Soc Opt Eng","","SPIE","8421","","","2012","22nd International Conference on Optical Fiber Sensors","","","2012","English","0277786X","","","9780819491039","10.1117/12.974789","8421B5","22nd International Conference on Optical Fiber Sensors","October 15, 2012 - October 19, 2012","Beijing, China","96281","PSISDG","Conference article (CA)","In this paper we report the earthquake monitoring using a fiber laser borehole seismometer. A fiber laser based accelerometer is used in the seismometer to detect the earthquake induced acceleration. Due to the ultra-narrow line width of the fiber laser (up to several kHz), an equivalent noise level of 50 ng can be achieved when using a fiber optic interferometric method. The fiber laser borehole seismometer is installed in a 400 m depth hole in Yunnan Province. A micro-earthquake (M=1.2) in Puer area is detected. © 2012 SPIE.","7","Earthquakes","Accelerometers - Fiber lasers - Fiber optic sensors - Interferometry - Optical fibers - Seismographs","Earthquake monitoring - Induced accelerations - Interferometric methods - Micro-earthquakes - Noise levels - Ultra narrows - Yunnan province","484 Seismology - 484.1 Earthquake Measurements and Analysis - 741.1.2 Fiber Optics - 744.4 Solid State Lasers - 941.4 Optical Variables Measurements - 943.1 Mechanical Instruments - 943.3 Special Purpose Instruments",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Development of GIS-based FFPI for China's flash flood forecasting","20161502221068","","Zeng, Ziyue (1); Tang, Gouqiang (1); Long, Di (1); Xu, Hui (2); Chen, Yun (2); Hong, Yang (1) ","(1) State Key Laboratory of Hydroscience and Engineering, Department of Hydraulic Engineering, Tsinghua University, Beijing, China (2) National Meteorological Center, China Meteorological Administration, Beijing, China ","Hong, Yang(hongyang@tsinghua.edu.cn) ","International Conference on Geoinformatics","Int. Conf. Geoinformatics","China Association for Geographic Information Service; Chinese Society for Surveying, Mapping and Geoinformation; Natural Resources and Geospatial Information Committee, China Information Association; Wuhan Zondy Cyber Group Co., Ltd","IEEE Computer Society","2016-January","","","January 11, 2016","Proceedings - 23rd International Conference on Geoinformatics 2015, Geoinformatics 2015","","1of1","2016","English","2161024X","21610258","","9781467376631","10.1109/GEOINFORMATICS.2015.7378697","7378697","23rd International Conference on Geoinformatics, Geoinformatics 2015","June 19, 2015 - June 21, 2015","Wuhan, China","119044","","Conference article (CA)","Floods are one of the most devastating natural hazards around the world, and flash floods are extremely dangerous to property and human lives. This study reviews the current flash flood forecasting in China and proposes a new methodology to develop a flash flood potential index (FFPI) based on GIS to further improve China's flash flood guidance system and national weather forecasting services. We collected datasets required to calculate the FFPI and tested a series of schemes to determine the method to calculate the FFPI over China. The result indicates that the calculated China's FFPI distribution can represent the risk of flash flood well, especially in Central and Southeast China. It is also implied that the southwest and western complex terrains are more susceptible to rain storms. Then we chose Yunnan Province as a test-bed and also yielded good results which can offer reference to the current China's flash flood forecasting system. Further research can be placed on incorporation of soil moisture and rainfall frequency components into the FFPI calculation method for dynamic warning and forecasting of flash floods. © 2015 IEEE.","16","Weather forecasting","Flood control - Floods - Geographic information systems - Rain - Soil moisture - Soil testing","Complex terrains - Flash flood - Flash flood guidance - Human lives - Natural hazard - Rain storms - Rainfall frequency - Yunnan province","442.1 Flood Control - 443 Meteorology - 443.3 Precipitation - 483.1 Soils and Soil Mechanics - 903.3 Information Retrieval and Use",,"Number: -, Acronym: CMA, Sponsor: China Meteorological Administration; ","This study is partially supported by a technical service project of the China Meteorological Administration, "Technical research on meteorological risk warning of flash flood" and also supported by State Key Laboratory of Hydroscience and Engineering of Tsinghua University.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Short-term wind power forecasting based on similar days and artificial neural network","20110113551796","","Meng, Yangyang (1); Lu, Jiping (1); Sun, Huali (2); Pan, Xue (1); Gao, Daochun (1); Liao, Yong (1) ","(1) State Key Laboratory of Power Transmission Equipment and System Security and New Technology, Chongqing University, Shapingba District, Chongqing 400044, China (2) Yunnan Electric Power Dispatch Center, Kunming 650000, Yunnan Province, China ","Meng, Y.(mengyangyang86@163.com) ","Dianwang Jishu/Power System Technology","Dianwang Jishu","","Power System Technology Press","34","12","163-167","December 2010","","","","2010","Chinese","10003673","","","","","","","","","","DIJIES","Journal article (JA)","It is significant to forecast short-term generated power of wind farm for the security and stability of grid-connected wind farm. According to the factors impacting wind power output a method to select similar days of wind farm's generated power is proposed and a short-term wind power forecasting model based on similar days and Chebyshev neural network is designed. The designed model is verified by the data of a certain wind farm located in Yunnan province, and the forecasting error and its probability distribution are analyzed. Analysis results show that the results forecasted by the designed forecasting model possess high accuracy, so it is available for reference in wind power forecasting.","21","Electric load forecasting","Electric power generation - Electric utilities - Farms - Neural networks - Probability distributions - Wind power","Analysis results - Artificial Neural Network - Chebyshev neural networks - Designed models - Forecasting error - Forecasting models - Grid-connected wind farms - Power out put - Security and stability - Short-term forecasting - Similar day - Wind farm - Wind power forecasting - Yunnan province","615 Thermoelectric, Magnetohydrodynamic and Other Power Generators - 615.8 Wind Power (Before 1993, use code 611 ) - 706 Electric Transmission and Distribution - 706.1 Electric Power Systems - 723.4 Artificial Intelligence - 821 Agricultural Equipment and Methods; Vegetation and Pest Control - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Longitudinal distribution of heavy metals in sediments of a canyon reservoir in Southwest China due to dam construction","20132416419314","","Zhao, Qinghe (1, 2); Liu, Shiliang (1); Deng, Li (1); Dong, Shikui (1); Wang, Cong (1) ","(1) State Key Laboratory of Water Environment Simulation, School of Environment, Beijing Normal University, 19 Xinjiekouwai Street, Beijing 100875, China (2) Guangdong Institute of Eco-Environment and Soil Science, Guangzhou 510650, China ","Liu, S.(shiliangliu@bnu.edu.cn) ","Environmental Monitoring and Assessment","Environ. Monit. Assess.","","Kluwer Academic Publishers","185","7","6101-6110","July 2013","","","","2013","English","01676369","15732959","","","10.1007/s10661-012-3010-5","","","","","","EMASDH","Journal article (JA)","In this study, the longitudinal distribution of heavy metals (including As, Cd, Cr, Cu, Ni, Pb, and Zn) from sediment of a 70-km long canyon reservoir in Yunnan Province was investigated and their potential ecological risks were assessed. The results indicated that the concentration of all the detected metals in the sediments that was sampled near the dam was much higher than that sampled from upstream far from the dam. The geoaccumulation index (Igeo) and contamination factors (CF) suggested that Cd was the most important contamination factor, followed by As and Zn, while the concentration of Cr, Cu, Ni, and Pb was at uncontaminated levels. Cd posed a high potential ecological risk in the sediment. Furthermore, potential ecological risk is significantly correlated with the distance from the dam. © 2012 Springer Science+Business Media Dordrecht.","35","Reservoirs (water)","Cadmium - Dams - Geographical distribution - Heavy metals - Risk assessment - River pollution - Sediments","Contamination factors - Contamination levels - Dam construction - Geo-accumulation index - Longitudinal distribution - Potential ecological risk - Southwest China - Yunnan province","405.3 Surveying - 441.1 Dams - 441.2 Reservoirs - 453 Water Pollution - 483 Soil Mechanics and Foundations - 531 Metallurgy and Metallography - 549.3 Nonferrous Metals and Alloys excluding Alkali and Alkaline Earth Metals - 914.1 Accidents and Accident Prevention",,"Number: 201209029–4, Acronym: -, Sponsor: -; Number: 50939001, Acronym: NSFC, Sponsor: National Natural Science Foundation of China; ","Acknowledgments This research was funded by the Nonprofit Environment Protection Specific Project of China (No. 201209029–4) and the National Natural Sciences Foundation of China (No. 50939001).",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"The case study of soft hierarchical model on integrated risk assessment for multiple disaster of multiple risk sources","20134817021436","","Xue., Ye (1, 2); Huang, Chongfu (3); Niu, Chonghuai (2); Wang, Yu (2) ","(1) Institute of Geographic Sciences and Natural Resources Research, Chinese Academy of Sciences, Beijing, China (2) College of Economics and Management, Taiyuan University of Technology, Taiyuan, Shanxi, China (3) Beijing Normal University, Academy of Disaster Reduction and Emergency Management, Beijing, China ","","Intelligent Systems and Decision Making for Risk Analysis and Crisis Response - Proceedings of the 4th International Conference on Risk Analysis and Crisis Response, RACR 2013","Intell. Syst. Decis. Making Risk Anal. Crisis Response - Proc. Int. Conf. Risk Anal. Crisis Response, RACR","Society for Risk Analysis","CRC Press/Balkema","","","729-736","2013","Intelligent Systems and Decision Making for Risk Analysis and Crisis Response - Proceedings of the 4th International Conference on Risk Analysis and Crisis Response, RACR 2013","","","2013","English","","","","9781138000193","","","4th International Conference on Risk Analysis and Crisis Response, RACR 2013","August 27, 2013 - August 29, 2013","Istanbul, Turkey","100914","","Conference article (CA)","This paper is a case study of soft hierarchical model on integrated risk assessment for multiple disasters of multiple risk sources, which was done based on the soft hierarchical model on integrated risk assessment for multiple disaster and the fuzzy decision model of multiple risk sources. Using earthquake-flood disaster risk as a case based on the data of earthquake and flood disaster with regard to the districts of Lijing, Chuxiong and Simao in Yunnan province, the demonstration analysis of soft hierarchical model of integrated risk assessment for earthquake-flood disaster of multiple risk sources illustrates that a reasonable order keeping fuzzy uncertainty of outcomes is provided for decision-makers as a decisionmaking basis. In some sense, this promotes to link the theory to the practice. © 2013 Taylor & Francis Group.","9","Risk assessment","Decision making - Disasters - Earthquakes - Floods - Hierarchical systems - Intelligent systems - Risk analysis - Uncertainty analysis","Decision makers - Demonstration analysis - Fuzzy decision - Fuzzy uncertainties - Hierarchical model - Integrated risks - Reasonable orders - Yunnan province","484 Seismology - 723.4 Artificial Intelligence - 912.2 Management - 914.1 Accidents and Accident Prevention - 922 Statistical Methods - 922.1 Probability Theory - 961 Systems Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Destabilizing mechanism of deep granite tunnel in a Metal mine and its supporting measure","20120614756027","","Li, K.G. (1, 2); Xu, J. (1) ","(1) Key Lab. for the Exploitation of Southwestern Rsrc. and the Environ. Disaster Contr. Eng., Ministry of Education, Chongqing, China (2) Faculty of Land Resource Engineering, Kunming University of Science and Technology, Kunming, China ","Li, K.G. ","Rock Mechanics: Achievements and Ambitions - Proceedings of the 2nd ISRM International Young Scholars' Symposium on Rock Mechanics","Rock Mech.: Achiev. Ambitions - Proc. ISRM Int. Young Scholars' Symp. Rock Mech.","International Society for Rock Mechanics (ISRM)","Taylor and Francis Inc.","","","657-660","2012","Rock Mechanics: Achievements and Ambitions - Proceedings of the 2nd ISRM International Young Scholars' Symposium on Rock Mechanics","","","2012","English","","","","9780415620802","","","2nd ISRM International Young Scholars' Symposium on Rock Mechanics: Achievements and Ambitions","October 14, 2011 - October 16, 2011","Beijing, China","88345","","Conference article (CA)","With the increase of mining intensity and depth, the support of rock tunnel has become a heavy problem affecting the safety production and economic benefit. Aimed at the situation of supporting difficulty of deep granite tunnel at a Metal mine in Yunnan province, through the X-ray diffraction, free swelling ratio test and slaking test, the destabilizing mechanism of the granite tunnel is studied and its supporting measures were proposed. Finally, the numerical simulation was used to analyze the supporting effect. The results show that: (1) the granite contains plentiful high hydrophilicity clay minerals, its average free swelling ratio is up to 27.17%, after comparing, the granite can be classified as the medium-strong swelling soft rock. (2) The failure mechanism of granite tunnel can be understood as a constantly swelling, slaking and disintegration process of granite under water condition, while the existence of clay minerals is just the critical reason resulting in aggravated deformation of granite. (3) Through simulation calculation and analysis, the proposed combined supporting measures, bolts anchoring in the roof, sidewalls and floor (bolt length is 1.8 m, bolt space is 0.75 m × 1.0 m), shotcrete (thickness is 10 cm), floor counter-arch poured (thickness is 25 cm), are reasonable and feasible. After the supporting are carried out, the plastic zone of adjacent rock will be significantly reduced, and the safety factor is also increased from 0.75 to 1.24. © 2012 Taylor & Francis Group.","7","Granite","Bolts - Clay minerals - Floors - Rock mechanics - Safety factor - Swelling - X ray diffraction","Destabilizing mechanisms - Economic benefits - Failure mechanism - Safety production - Simulation calculation - Strong swelling soft rock - Supporting effect - Yunnan province","402 Buildings and Towers - 482.2 Minerals - 483.1 Soils and Soil Mechanics - 605 Small Tools and Hardware - 914.1 Accidents and Accident Prevention - 951 Materials Science",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Residue Tyr224 is critical for the thermostability of Geobacillus sp. RD-2 lipase","20095212580291","","Wu, Lei (1); Liu, Bo (2); Hong, Ye (1); Sheng, Duohong (1); Shen, Yulong (1); Ni, Jinfeng (1) ","(1) State Key Laboratory of Microbial Technology, Shandong University, 27 Shanda Nan Rd., 250100 Jinan, China (2) College of Food and Bioengineering, Shandong Institute of Light Industry, Daxue Road, Western University Science Park, 250353 Jinan, China ","Ni, J.(jinfgni@sdu.edu.cn) ","Biotechnology Letters","Biotechnol. Lett.","","Springer Netherlands","32","1","107-112","January 2010","","","","2010","English","01415492","15736776","","","10.1007/s10529-009-0121-3","","","","","","BILED3","Journal article (JA)","A thermophilic lipase (lipGRD) from Geobacillus sp. RD-2, isolated from a hot spring in Yunnan, China, was cloned and over-expressed in Escherichia coli. The function of the conserved residue, Tyr224, near the presumed temperature switch site was analyzed by site-directed saturation mutagenesis. The activity of the wild type lipGRD was optimal at 55°C and pH 7.5, but that from mutant Y224C was optimally active at 35°C, whereas Y224P lipase was optimally active at 65°C. Furthermore, the latter lipase retained 60% of its activity after incubation at 65°C for 5 h. The conserved residue Tyr224, which is close to the lid helix, is the key amino acid residue determining the thermostability of the thermostable lipase. © Springer Science+Business Media B.V. 2009.","14","Stability","Cloning - Escherichia coli - Hot springs - Lipases - Mutagenesis","Amino acid residues - Conserved residues - Geobacillus - Geobacillus sp - Saturation mutagenesis - Site directed mutagenesis - Thermostability - Yunnan , China","461.8.1 Genetic Engineering - 461.9 Biology - 481.3.1 Geothermal Phenomena",,"Number: -, Acronym: -, Sponsor: State Key Laboratory of Microbial Metabolism; Number: 2004CB719604, Acronym: -, Sponsor: National Basic Research Program of China (973 Program); ","Acknowledgements This work was supported by grants from the National Basic Research Program (2004CB719604) and the State Key Laboratory of Microbial Technology.",,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
