Title,Accession number,Title of translation,Author,Author affiliation,Corresponding author,Source,Abbreviated source title,Sponsor,Publisher,Volume,Issue,Pages,Issue date,Monograph title,Volume title,Part number,Publication year,Language,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Conference code,CODEN,Document type,Abstract,Number of references,Main heading,Controlled/Subject terms,Uncontrolled terms,Classification code,Treatment,Funding details,Funding text,Access type,Database,Copyright,Data Provider
"Design and implementation of communication algorithm in NIOSII- Based RFID reader","20091712050321","","Chen, Ying (1) ","(1) College of Communication, Hangzhou Dianzi University, Hangzhou, China ","Chen, Y.(chenyinghziee@yahoo.com.cn) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","286-289","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.150","4797133","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","RFID is a popular automatic identification technology currently, which will have large opportunities in the future. Communication algorithm is a key step for the design of RFID system. This paper propose design and implementation communication algorithm in software. There are many research activities in RFID hardware systems, but there is few in software infrastructure. In order to the implementation of this algorithm, we propose the RFID reader baseband design based on a new structure. This new structure is implemented NIOSII soft core in reader baseband FPGA. It design and implemente communication algorithm in NIOSII soft core .In this paper, the design of reader baseband and communication algorithm are described in detail. Finally, this paper presents the experimental verification communication algorithm and analysis of algorithm parameter Q. The experiment shows that our reader can communicate with multi-tags, and it operations communication algorithm are working correctly. © 2009 IEEE.","6","Radio frequency identification (RFID)","Automation - Mobile computing","Analysis of algorithms - Automatic identification - Communication algorithms - Design and implementations - Experimental verification - Hardware system - Research activities - Software infrastructure","731 Automatic Control Principles and Applications - 731.1 Control Systems",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An energy-effective link quality monitoring mechanism for event-driven wireless sensor network","20091712050287","","Shu, Jian (1); Liu, Linlan (1); Zhang, Rong (1) ","(1) School of Computing, Nanchang Hangkong University, Nanchang, China ","Shu, J.(dylan_cn@yahoo.com) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","111-115","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.168","4797098","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","Link quality monitoring mechanism is an indispensable means to protect network health. With ensuring certain monitoring accuracy, to reduce energy consumption as much as possible is a critical issue of wireless sensor network. Considering the feature of relatively less traffic in event-driven Wireless Sensor network during no event state, the paper proposes a link quality monitoring mechanism named DSTC, which is based on PRR. And EWMA algorithm is employed to smooth the results of monitoring. Experiments prove that compared to the normal mechanism, DSTC mechanism can reduce energy consumption dramatically and extend the lifetime of network, while ensuring certain accuracy of measurement. © 2009 IEEE.","15","Wireless sensor networks","Energy utilization - Mobile computing - Monitoring","Accuracy of measurements - Critical issues - Event-driven - Event-driven wireless sensor networks - Lifetime of networks - Monitoring accuracy - Monitoring mechanisms - Reduce energy consumption","525.3 Energy Utilization - 716.3 Radio Systems and Equipment",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Channel estimation aided active codes detection algorithm in TD-SCDMA systems","20091712046763","","Rong, Zeng (1) ","(1) Institute of Telecommunication, Hangzhou Dianzi University, 310018, China ","Rong, Z. ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","World Research Institutes","IEEE Computer Society","1","","229-233","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.169","4796991","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75844","","Conference article (CA)","TD-SCDMA is one of the 3G wireless communication standards accepted by ITU and 3GPP. TD-SCDMA system has employed joint detection algorithms in downlink to improve the performance. As an important part of joint detection algorithm, active codes detection algorithm has large effect on the performance. In this paper, we propose a channel estimation aided active codes detection algorithm. Theory analyses and simulation results show that the proposed algorithm has better system performance compared with conventional algorithm. © 2009 IEEE.","8","Code division multiple access","Channel estimation - Codes (symbols) - Computation theory - Mobile computing - Signal detection","3G wireless communications - Conventional algorithms - Detection algorithm - Joint detection - TD-SCDMA - TD-SCDMA systems","716.1 Information Theory and Signal Processing - 721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A fast wavelet based low memory embedded block coding algorithm","20091712050382","","Wang, Wenda (1); Hao, Yanling (1) ","(1) College of Automation, Harbin Engineering University, Harbin, Heilongjiang, 150001, China ","Wang, W.(justforit@163.com) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","615-619","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.275","4797197","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","A fast wavelet based low memory embedded block coding algorithm in image compression is presented in this paper. Several new technical measures are proposed to improve coding efficiency and reduce memory occupancy during the process of coding. The new technical measures include: first, code LLn sub-band separately; second, create block bit-length chart in terms of bit-length defined by the author; third, employ bitlength chart instead of using lists in the process of fining and ranking to reduce memory occupancy; fourth, quick search key blocks according to the structure of bit-length chart to overcome repeat scan and increase coding speed. The experimental results show that the algorithm can reduce memory occupancy during the process of coding and increase the coding speed effectively. Meanwhile, it can keep high PSNR after reconstruction. It makes it possible to implement real time radar image sequences capture, compression and storage in DSP platform. © 2009 IEEE.","8","Image coding","Codes (symbols) - Image compression - Mobile computing","Bit-length chart - Block bit-length - Coding efficiency - Coding speed - DSP platforms - Embedded block coding - Radar image sequences - Technical measures","723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Statistical investigations of the effectiveness of using 3-db bandwidths of multimode fibres to quantify the transmission performance of AMOOFDM signals","20091712050364","","Jin, X.Q. (1); Tang, J.M. (1) ","(1) School of Electronic Engineering, Bangor University, BANGOR, GWYNEDD LL57 1UT, United Kingdom ","Jin, X. Q.(x.jin@bangor.ac.uk) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","521-525","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.370","4797178","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","Statistical investigations of transmission capacities of Adaptively Modulated Optical Orthogonal Frequency Division Multiplexing (AMOOFDM) signals against various Multimode Fibre (MMF) properties, are undertaken, based on 28000 statistically constructed impulse responses of optical amplification-free, MMF links using intensity modulation and direct detection. The utilization of 3-dB optical MMF bandwidths is identified to be a simple and accurate approach for estimating, without performing complicated simulations, AMOOFDM transmission capacities over any MMF links. For a link loss- (differential mode delay)- dominant performance region, the estimated signal capacities have very low relative standard deviations of ","10","Orthogonal frequency division multiplexing","Bandwidth - Mobile computing - Multimode fibers","Adaptively modulated optical orthogonal frequency division multiplexing - Differential Mode Delays - Intensity modulation and direct detections - Optical amplifications - Performance regions - Relative standard deviations - Transmission capacities - Transmission performance","716.1 Information Theory and Signal Processing - 741.1.2 Fiber Optics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A moving objects detection method based on a combination of improved local binary pattern texture and hue","20145100327429","","Yuan, Guo-Wu (1); Gao, Yun (1); Xu, Dan (1); Jiang, Mu-Rong (1) ","(1) Department of Computer Science and Engineering, Yunnan University, Kunming; 650091, China ","Yuan, Guo-wu ","Lecture Notes in Electrical Engineering","Lect. Notes Electr. Eng.","Nanchang University, China","Springer Verlag","98","","261-268","2011","","Electrical Engineering and Control - Selected Papers from the 2011 International Conference on Electric and Electronics, EEIC 2011","1 of 1","2011","English","18761100","18761119","9783642217647","","","2011 International Conference on Electric and Electronics, EEIC 2011","June 20, 2011 - June 22, 2011","Nanchang, China","111259","","Journal article (JA)","Moving objects detection is one of the key techniques in intelligent video surveillance. A new moving objects detection algorithm is proposed in this paper, which combines improved local binary pattern(LBP) texture and hue information to describe background and adopts the idea of Gaussian mixture model that uses multiple modes to describe background model. In order to reduce matching complexity and reach real-time, many kinds of LBP are cut down. Experiments show that the proposed algorithm can remove effectively the effect of shadow, reaches real-time in common resolution videos and has better performance than other ones. © Springer-Verlag Berlin Heidelberg 2011.","11","Object detection","Gaussian distribution - Image segmentation - Object recognition - Security systems","Background model - Background subtraction - Gaussian Mixture Model - Improved local binary patterns - Intelligent video surveillance - Local binary patterns - Moving objects detection - Resolution video","723.2 Data Processing and Image Processing - 914.1 Accidents and Accident Prevention - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Performance analysis of multi-channel DCA MAC protocol in cognitive wireless mesh networks","20091712050334","","Lianfen, Huang (1); Minghao, Yu (1); Bin, Li (1); Haiying, Liu (1); Huihunag, Chen (1) ","(1) Department of Communication Engineering, Xiamen University, China ","Lianfen, H.(lfhuang@xmu.edu.cn) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","354-357","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.12","4797147","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","The spectrum resource gets scared with the development of wireless communication. Users in cognitive wireless mesh network need to switch among multi-channels to communicate. In this paper, we propose a mathematical model of multi-channel DCA protocol in cognitive wireless mesh network. This model is based on Bernoulli and M/M/K queuing model. From the validation by compare simulation with analytical result, we can see our model and analysis is simple and accurate. © 2009 IEEE.","5","MESH networking","Internet protocols - Medium access control - Mesh generation - Mobile computing - Queueing theory - Wireless mesh networks (WMN)","Analytical results - Cognitive wireless mesh networks - MAC protocol - Model and analysis - Multi channel - Performance analysis - Queuing models - Wireless communications","722 Computer Systems and Equipment - 723 Computer Software, Data Handling and Applications - 723.5 Computer Applications - 922.1 Probability Theory",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A job shop scheduling algorithm using Big Bang-Big Crunch strategy","20171203453862","","Kang, Yan (1); Wang, Chunhui (1); Li, Hao (1); Dai, Li (1) ","(1) Department of Software Engineering, School of Software, Yunnan University, Kunming, Yunnan, China ","","Proceedings - 12th International Conference on Computational Intelligence and Security, CIS 2016","Proc. - Int. Conf. Comput. Intell. Secur., CIS","Beijing Normal University; Guangdong University of Technology; IEEE CPS; Xidian University","Institute of Electrical and Electronics Engineers Inc.","","","411-414","January 17, 2017","Proceedings - 12th International Conference on Computational Intelligence and Security, CIS 2016","","1 of 1","2016","English","","","9781509048403","10.1109/CIS.2016.99","7820491","12th International Conference on Computational Intelligence and Security, CIS 2016","December 16, 2016 - December 19, 2016","Wuxi, Jiangsu, China","126062","","Conference article (CA)","Big Bang-Big Crunch Algorithm (BBBC) is a theoretical framework of analyzing a set of alternatives to reach the best outcome. An algorithm of Hybrid BBBC with the objective to minimize the makespan is presented to tackle the job-shop scheduling problem. The initial solutions to the typical NP-hard problem are generated according to different heuristic strategies in a combination way. Modified BB strategy is proposed by treating the obtained operations to generate the center of mass. And then all the operations are ordered by the positions of the operations obtained in BC phase. To enhance the exploitation ability, a local search strategy is proposed on basis of critical path to moving the operation sequence toward the promising solution. Finally, a set of benchmark instances is applied to test the performances of the HBBBC and to compare it with some existing methods. The results demonstrate that the proposed HBBBC algorithm is competitive and can be rapidly guided. © 2016 IEEE.","12","Job shop scheduling","Artificial intelligence - Benchmarking - Computational complexity - Optimization - Scheduling - Scheduling algorithms","Big bang big crunches - Heuristic strategy - Job shop scheduling problems - Local search strategy - Neighborhood - Operation sequences - Scheduling problem - Theoretical framework","721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 723.4 Artificial Intelligence - 912.2 Management - 921.5 Optimization Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Cryptography overhead evaluation and analysis for wireless sensor networks","20091712050473","","Wei, Liu (1); Rong, Luo (1); Huazhong, Yang (1) ","(1) Department of Electronics Engineering, Tsinghua University, China ","Wei, L.(wliu03@mails.thu.edu.cn) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","3","","496-501","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.31","4797303","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75846","","Conference article (CA)","Security is a critical factor to deploy large scale wireless sensor networks. Limited resource constraints, such as computation power, program memory, SRAM, and energy budget, present a big challenge to implement existing cryptography algorithms. In this paper, we evaluate the overhead of comprehensive cryptography algorithms suitable for wireless sensor networks. All the factors that may affect algorithm choice, including SRAM which is critical for network operations and always ignored by previous works, are analyzed. According to our experimental results, SkipJack, RC4, and HIGHT are the best candidates for time critical or energy efficient applications. However, if SRAM is more stringent than time and energy, TEA, SEA, and SkipJack are better than other candidates because their SRAM requirements are non-key-related. © 2009 IEEE.","16","Wireless sensor networks","Budget control - Cryptography - Energy efficiency - Mobile computing - Static random access storage","Computation power - Critical factors - Cryptography algorithms - Energy efficient - Evaluation and analysis - Large-scale wireless sensor networks - Network operations - Resource Constraint","525.2 Energy Conservation - 722.1 Data Storage, Equipment and Techniques - 722.3 Data Communication, Equipment and Techniques",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Transmission performance of spectrum-sliced incoherent 2-D FFH-OCDMA systems using modified prime-hop codes","20091712050365","","Sun, S. (1); Leeson, M.S. (1) ","(1) School of Engineering, University of Warwick, Coventry, CV4 7AL, United Kingdom ","Sun, S.(s.sun.1@warwick.ac.uk) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","531-535","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.102","4797180","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","Two-dimensional optical CDMA has been proved to be a promising access technique providing many distinctive merits. A system using fiber Bragg gratings to spectrally slice the incoherent light from a low cost light source is proposed. The optical beat noise in such an incoherent system is studied as the dominant noise source. The sliced wavelengths are thereafter encoded according a predetermined pattern. A modified prime hop code (MPHC) scheme is employed to lower the power loss and reduce the BER degradation caused by the beat noise. Comparison between MPHC and prime hop codes (PHCs) regarding the beat noise indicates that MPHC is very suitable for the proposed incoherent system. © 2009 IEEE.","11","Code division multiple access","Codes (symbols) - Fiber Bragg gratings - Light sources - Mobile computing","Access techniques - BER degradation - Incoherent light - Modified prime hop codes - Optical beat noise - Optical CDMA - Prime hop codes - Transmission performance","723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Research on access points management of multi-mode mobile terminal based-on SIP","20091712051847","","Zhengxin, Lu (1); Jun, Shi (1); Yasha, Liu (1); Furong, Wang (1) ","(1) Huazhong University of Science and Technology, Wuhan 430074, Hubei, China ","Furong, W.(wangfurong@mail.hust.edu.cn) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","327-331","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.113","4797142","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","Multi-mode mobile terminal is the main form of the mobile terminal in next generation heterogeneous wireless networks, and is also the important equipment to support the implement of seamless mobility among the wireless networks for mobile users. However, the traffic handoff between the different access points of multi-mode mobile terminal brings a new challenge to the mobility management technology. This paper tries to make some research on the multi access points management based on SIP, and proposes an access points parley scheme based on a status information library of the wireless networks in the mobile agent which is set up through the interaction of SIP protocol messages between the multi-mode mobile terminal and the mobile agent. © 2009 IEEE.","5","Mobile agents","Computer terminals - Heterogeneous networks - Internet protocols - Mobile computing - Wireless networks","Access points - Heterogeneous wireless network - Mobile terminal - Mobile users - Mobility management - Seamless mobility - SIP protocol - Status informations","722.2 Computer Peripheral Equipment - 722.3 Data Communication, Equipment and Techniques - 723 Computer Software, Data Handling and Applications - 723.5 Computer Applications",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Low-complexity grouping spectrum management in multi-user DSL networks","20091712046793","","Wei, Shen (1); Youming, Li (1); Miaoliang, Yu (1) ","(1) Institute of Communication Technology, Ningbo University, 315211 Ningbo, China ","Wei, S. ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","World Research Institutes","IEEE Computer Society","1","","381-385","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.125","4797023","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75844","","Conference article (CA)","Dynamic spectrum management is an important technique for mitigating crosstalk in DSL system. A novel dynamic spectrum management algorithm with low computational complexity is proposed in this paper. In the algorithm, we group the users from the length of the user lines, and use a virtual reference line to replace the lines in each group. After grouping, spectrum allocation and bit-loading are implemented among reference lines. Then all the other users in the same group use the same spectrum allocation scheme as on the relative reference line. In this way, the computational complexity is reduced dramatically. Computer simulation results based on measured DSL channels show the effectiveness of the proposed algorithm. © 2009 IEEE.","5","DSL","Complex networks - Computational complexity - Digital subscriber lines - Mobile computing","DSL networks - Dynamic spectrum management - Low computational complexity - Reference lines - Spectrum allocation - Spectrum management - Spectrum-allocation scheme - Virtual reference","716 Telecommunication; Radar, Radio and Television - 717 Optical Communication - 718 Telephone Systems and Related Technologies; Line Communications - 721.1 Computer Theory, Includes Formal Logic, Automata Theory, Switching Theory, Programming Theory - 722 Computer Systems and Equipment",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"A novel geographic set-up and an Access protocol for mesh, ad-hoc and cognitive networks","20091712046764","","Lokuge, C.P. (1); Coulson, A.J. (1); Gao, J. (2) ","(1) Industrial Research Limited, 69 Gracefield Road, PO Box 31-310, Lower Hutt, New Zealand (2) Victoria University, Ballarat Road Footscray, Melbourne, Australia ","Lokuge, C. P. ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","World Research Institutes","IEEE Computer Society","1","","234-240","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.266","4796992","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75844","","Conference article (CA)","This paper introduces a combined geographic and a Media Access Control (MAC) protocol for mesh, ad-hoc and cognitive networks. For mesh and ad-hoc networks, this paper examines the end-to-end (source to destination) link performance characteristics when supporting multimedia traffic. This paper also explains the cognitive network concept prior to analyzing cognitive network related results. The performance analysis was performed by a Monte Carlo simulator, the accuracy of which was verified by a Markov model analysis. An overlaid cell structure was considered for the Monte Carlo simulation where the terminals can be mobile within this environment. The system model includes Rice fading, log-normal shadowing and distance dependent pathloss. The system model also considers preferential channel access based on the capture effect. For mesh and ad-hoc networks, the proposed MAC protocol produced satisfactory performance characteristics in the presence of multimedia traffic. These results also show performance benefits of mesh networks over ad-hoc networks and how network density affects the network performance. Finally, the effect of primary users in cognitive networks is demonstrated. © 2009 Crown.","16","MESH networking","Ad hoc networks - Communication channels (information theory) - Intelligent systems - Internet protocols - Markov processes - Medium access control - Mesh generation - Mobile computing - Monte Carlo methods - Quality of service","Ad-hoc - Cognitive - Media access control protocol - Media access protocols - Mesh - Monte Carlo simulators - Performance benefits - Performance characteristics","716.1 Information Theory and Signal Processing - 722 Computer Systems and Equipment - 723 Computer Software, Data Handling and Applications - 922.1 Probability Theory - 922.2 Mathematical Statistics",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"Exercises intensity estimation based on the physical activities healthcare system","20091712050408","","Li, Zhi (1) ","(1) Faculty of Information Engineering, Shenzhen University, Shenzhen, Guangdong, China ","Li, Z.(eeezhili@gmail.com) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","3","","132-136","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.68","4797234","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75846","","Conference article (CA)","The suitable and personalize physical activities plan is a consequential and rewarding strategy to improve individual's health and keep his/her fitness. In this paper, a physical activities healthcare system (PATHS) based on the wearable wireless sensor unit is proposed to help persons evaluate the exercise intensity and estimate the caloric expenditure with electrocardiogram and motion sensors. The proposed system is useful for quantitative estimation of physical activities and helpful in monitoring progress of an individual's exercise program. Experiments based on the prototype system show that our system can estimate the exercises intensity and the caloric expenditure easily and conveniently. © 2009 IEEE.","9","Wearable sensors","Health care - Mobile computing","Exercise intensity - Exercise programs - Health-care system - Intensity estimation - Physical activity - Prototype system - Quantitative estimation - Wireless sensor","461.7 Health Care",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"An efficient cache strategy for improving images' quality","20101812902959","","Cheng, Hua-Pu (1); Wu, Tin-Yu (1); Lee, Wei-Tsong (1) ","(1) Department of Electrical Engineering, Tamkang University, Taiwan ","Cheng, H.-P.(voyoage@msn.com) ","1st International Conference on Internet Multimedia Computing and Service, ICIMCS 2009","Int. Conf. Internet Multimedia Comput. Serv., ICIMCS","ACM SIGMM Beijing Chapter; National Science Foundation of China","Association for Computing Machinery (ACM)","","","49-52","2009","1st International Conference on Internet Multimedia Computing and Service, ICIMCS 2009","","","2009","English","","","9781605588407","10.1145/1734605.1734621","","1st International Conference on Internet Multimedia Computing and Service, ICIMCS 2009","November 23, 2009 - November 25, 2009","Kunming, Yunnan, China","80025","","Conference article (CA)","In P2P system, each peer caches the received data for accessing of other peers. In order to reduce server's workload and increase the utilization of the received data and the bandwidth of wireless network, for these reasons, a good cache replacement strategy plays an essential role. The traditional cache replacement strategies for P2P system include LRU (Least-Recently-Used), FIFO (First-In-First-Out), MRU (Most-Recently-Used)...etc. Those cache replacement strategies often consider time urgency and access frequency only. Indeed, they are popular and suitable for the common transmission of data. But in VoD (Video on Demand) system, the ability of the traditional cache replacement strategies seems not enough to satisfy the user's requirements of the video's quality. For this reason, we design a novel cache strategy called 'C-LRU (Conditioned-LRU)'. C-LRU not only takes access frequency, but also considers the quality of image. Copyright 2009 ACM.","11","Image enhancement","Cache memory - Peer to peer networks - Scalable video coding - Video on demand - Video signal processing","Access frequency - Cache replacement - First in first outs - Least recently used - P2P system - Peer cache - Transmission of data","716.4 Television Systems and Equipment - 722 Computer Systems and Equipment - 722.1 Data Storage, Equipment and Techniques - 723.2 Data Processing and Image Processing",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
"MINEC: A framework on incentive routing in wireless mesh networks","20091712051848","","Adamou, Boubacar Kimba Dit (1); Shihong, Zou (1); Shiduan, Cheng (1) ","(1) Beijing University of Posts and Telecommunications, box No.79, 100876, China ","Adamou, B. K. D.(kibbk35@126.com) ","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","Proc. - WRI Int. Conf. Commun. Mob. Comput., CMC","","IEEE Computer Society","2","","363-367","2009","Proceedings - 2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","","","2009","English","","","9780769535012","10.1109/CMC.2009.26","4797149","2009 WRI International Conference on Communications and Mobile Computing, CMC 2009","January 6, 2009 - January 8, 2009","Kunming, Yunnan, China","75845","","Conference article (CA)","In Wireless Mesh Networks (WMNs), to provide Internet connection, packets originating from mesh clients are relayed through multihops by the mesh routers (MRs) towards the Internet Gateway (IGW). As MRs may belong to different entities, in the aim to provide sufficient Internet throughput to its clients or avoid traffic congestion, a selfish MR fully or partially drops the relay packets oriented towards the IGW. This Non-cooperative behavior severely degrades WMNs performance. In this paper to solve this MRs selfishness behavior, we propose a MRs-placement based incentive routing with network coding (MINEC) between MRs of different ownership and IGW. Through analysis and extensive simulations, we show how our design can increase the network throughput in the presence of such selfish MRs and better ameliorates network performance compared to oblivious routing for WMNs (OBR) without any incentive. © 2009 IEEE.","17","MESH networking","Behavioral research - Gateways (computer networks) - Mesh generation - Mobile computing - Network coding - Network routing - Traffic congestion - Wireless mesh networks (WMN)","Extensive simulations - Internet connection - Internet gateway - Network throughput - Non-cooperative behaviors - Oblivious routing - Relay packets - Wireless Mesh networks (WMNs)","716.1 Information Theory and Signal Processing - 722 Computer Systems and Equipment - 723.5 Computer Applications - 971 Social Sciences",,,,,"Compendex","Compilation and indexing terms, Copyright 2019 Elsevier Inc.","Engineering Village"
